标题,昵称,地区,评论内容
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,蹭亮蹭亮的菜刀,其他, 平时真没注意盲道被占的问题，以后得多留心
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,乌哩66,其他,科技真的改变所有人的生活啊
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,爱画画的小人,其他,ai让更多人体验到便利啊
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,猫猫在六点半醒了,山东 烟台,低成本开源设计，让科技惠及更多需要的人
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,盛世华诞ZG,四川,AI当“第三只眼”，更需无障碍设施完善
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,侧翻的草莓熊,其他,硬件成本不过百元，这性价比也很高
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,无趣的像笨蛋,福建,用技术温暖世界，让AI成为视障者的眼睛
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,芋泥泡芙烤布蕾,海外, 还开源硬件清单真的有在认真帮大家
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,蛇的七寸在哪里,其他,这就是科技的魅力了啊
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,可爱的小陈啦啦啦,其他,好科技该服务于人，年轻开发者正践行这点
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,霍格沃茨优秀走读生,海外, 提醒不占盲道这种细节真的好贴心
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,捡瓶瓶的盖盖,其他, 用科技帮视障群体真的又暖又厉害
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,a时光慢走321,广东,让科技帮到更多人
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,村上男神,湖南,科技就是要带来温暖的
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,格式化589,广东 清远,看看能不能帮到特殊人群
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,倾心和释怀,广东,科技改变生活点点滴滴各方面吧
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,深海蓝蓝two,山东 济南,AI当“第三只眼”！帆哥蒙眼靠眼镜27分钟穿四街区，科技超暖。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,坏情绪需要得到宣泄,湖南 衡阳,完全就很有真诚的，确实就是感受到了科技改变生
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,KernuToT,其他,年轻开发者真了不起，用智慧让社会更美好
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,荼苜须,其他,AI当第三只眼更需无障碍设施
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,暮色暮l,北京 顺义区,我也是非常的想去体验一下的，真的是太赞
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,佩罗童话集,上海,太有吸引力了，这款的智能也是很到位的
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,一个落入凡间的精灵,上海 黄浦区,看到盲道上横七竖八的共享单车，我也说科技抵不过现实，人心才是照亮前途的第一盏灯。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,到底让不让改昵称,上海 徐汇区,这个东西如果把实时性解决掉 非常有前景 对所有视觉障碍人士来说 算是非常大的利好
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,手机用户3315098675,其他,成品什么时候可以出，农村地区能用吗？
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,内有风雷万千国,山东 济南,//@冰奶绿冰奶绿:这就是科技的意义
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,_呜啦啦啦氏,广东,这个太棒了吧[泪]
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,李_折秀,其他,这才是ai的正确使用方法吧
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,不是羊蜜,其他,也是让科技变得更有魅力了
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,冬雪凌灵,其他,逐渐走向科技时代[打call]
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,可以用的哦,山东,年轻开发者用开源搞百元导盲眼镜，科技不高冷，暖到视障心里。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,成熟仙草在编程,其他,AI成视障者“第三只眼”，科技服务真贴心！
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,5是大青蛙呀,山东,帆哥做AI眼镜体验失明，喊人护盲道，科技暖又懂视障真需求。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,BEWITHU-four,山东,百元开源AI眼镜能导盲，帆哥团队开源技术，让科技贴地服务人。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,有没有有65,广东,年轻开发者给力，低成本AI温暖视障群体！
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,乌云日记-11,山东,95后帆哥手搓百元AI眼镜，帮视障识路逛超市，暖心又实用。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,可爱的妞妞和朵朵,其他,开源AI眼镜超棒，让视障朋友出行更有保障！
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,阳光总在风雨后我们2,四川 宜宾,[期待][期待]直接服务到每个人才是最好的
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,汝怀慕慕3,四川 宜宾,[鼓掌][鼓掌][鼓掌]这才是真正科技带来的生活便利。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,桔梗嫣然4,其他,[哇][哇][哇]这样的科技才是真的完美
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,他忘了穿秋裤5,四川,[打call][打call][打call]真的的感受到了科技的力量。
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,吃西瓜的涵涵,其他,科技与公益结合，为无障碍环境建设提供新思路
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,蓝湾的小小花,其他,开源共享技术方案，推动更多创新解决实际社会问题
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,悦悦在攀爬,其他,开发者亲身测试的行为，体现对视障需求的深刻理解
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,蓝莓汁零思思,广东,科技回归人本 年轻开发者用行动诠释初心
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,摆烂小鱼玲伞伞,四川 达州,开源力量超给力 低成本科技温暖人心
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,桑头牌耶,重庆,科技此时此刻也有了温度
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,谭葩葩的精神食粮,湖南 永州,技术落地民生需求 这才是科技的温度
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,古拉咪,重庆,这种事情真的很感人非常温暖
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,星河拾梦-,其他,把AI变成“第三只眼”，年轻开发者们真的太酷了
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,耶耶最最最重要,广东,好的科技就该是这样，温暖又有力量
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,小奈在干饭,其他,科技在此刻变得更加有意义了
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,额哩天,重庆,看得我心软软真的很暖心
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,无辜仙人掌,其他,这一刻我突然觉得科技也有了温度
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,今晚早点睡吧嘻嘻,河南,有这么多强大的功能，肯定很适合不便人群
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,布布仔罐头,四川,帮视障者独立出行，还呼吁完善无障碍设施超暖心
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,南风凉y,其他,好想带上感受一下究竟怎么样啊？[doge]
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,小小肉包姐,四川 自贡,蒙眼测试过四街区，科技终于成了贴心工具
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,笋尖小蜜桃,其他,开源力量超强大，科技有温度
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,额我只喝露水,北京,科技变温暖工具，太戳心了
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,落日垃圾桶cc,北京 东城区,这些陌生人的反应看着也是让人很感动，很温暖
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,苯苯猪pig,四川,用低成本科技帮视障者“看见”[努力]
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,不过是只猫咪,其他,代码硬件全公开，格局拉满
#95后小伙手搓AI眼镜体验失明的一天#天冷了，来看点暖心事儿。上海95后开发者帆哥和团队他们用半年时间，做出了一款AI眼镜。...,旺仔牛奶可太好喝了吧,海外,这个小伙子也非常的有才华，很让人佩服
