标题,昵称,地区,评论内容
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,在下-呆毛王,未知,这音质挺不错的看电影有字幕显示很方便
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,七枢灬,未知,一楼想法真不错，人的眼睛度数不是一成不变了，不仅近视的可以带，眼镜的使用寿命也能变长[星星眼]就是感觉现在眼镜还是不太普及
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,布拉琪-词,未知,智能眼镜，要是智能在近视眼远视眼的调节上下点功夫，就更厉害了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,黑魔术师,未知,雷鸟的不测评下？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,高扬-o,未知,AI眼镜目前的这些功能可以脱离手机联网使用吗
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,鞋拖子字,未知,Ai眼镜已经渗透入生活中了，以后也会是随处可见的配件之一吧
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,biubu--_,未知,小时候科幻片里的剧情还在多远的未来
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,星耀iii,未知,什么时候能够在小巧一些就好了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,避开某个时期,未知,我对AI眼镜一直很有兴趣但一直没有买有人买过吗？推荐一下？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,九亿女梦冉,未知,这镜片算是屏幕吗[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,雏田呀呀-,未知,款式好日常[doge]有点像我的近视眼镜
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,桔叶Ju,未知,这个续航怎么样，电池容量不会太小吧
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,集集集_,未知,我是觉得ai眼镜挺有意思的[鸣潮_好呀]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,碳烤鱼ww,未知,其实现在ai眼镜还不算很完善，还是需要蓝牙连接，还有很多生态和应用场景需要完善，只能说是未来可期的产品
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,Jlhhh,未知,想到一个极限场景 当你眼镜摄像头闪烁或亮起时，别人非认为你偷拍 这个与科技本身无关但却是很痛的场景
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,龍终观,未知,外观上乐奇在穿搭上适配性高，其次小米，在拍照上乐奇的提示功能，可以更好的辅助拍摄，画面上我喜欢小米的。
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,中奖了就充大会员,未知,能带着这个考试吗[吃瓜]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,Quid1an,未知,这个能代替近视眼镜吗[吃瓜]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,明斯克_by,未知,如果Rokid这款眼镜能深度接入小米就好了，手持rokid，功能确实不错
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,好好学习啊v,未知,创新需要群众买单，群众又想等等再好点购买
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,小狸花爱画画,未知,眼镜的音乐是外放吗？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,春天的燕子abc,未知,其实眼镜儿不太需要考虑音质问题吧，买这个的大部分不是为了听音乐的，算是锦上添花功能
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,请你道歉,未知,我都还没用过，好想体验一下[doge_金箍]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,kingkany,未知,三款中产品中，更喜欢乐奇的这款，觉得更会有更多人性化的配置，最主要的能够显示内容，尤其导航功能，用着真的很爽[OK]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,Awake_Lee,未知,用导航这些功能的时候需要一直开着手机吗
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,沐雨不是妤,未知,看了那么久，我觉得最实用的就是翻译功能[嗑瓜子]可以拿去学校吗？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,--无名小白--,未知,这是防偷拍用的吗
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,莫溺往昔忆,未知,AI眼镜未来是肯定会有的 而且现在来看大体的技术已经有了 但是真正的实用和普及还得很久
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,沙雕本雕咻咻咻,未知,感觉ai眼镜拍vlog挺好用啊，不知道内存多大
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,fvggxs,未知,眼镜腿再细一点就好看了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,红柚与白柚,未知,这个ai眼镜现在还是有点可怕，不然被偷拍了都不知道[笑哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,XSQ10032,未知,实用性还不太成
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,丿冰封丶千年缘,未知,感觉有点重，戴起来会不会压的鼻子耳朵不舒服？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,阿噜哒哒哒哒-,未知,以后真要像电影里演的一样了，眼神付款指日可待
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,小嫊嫊,未知,可以是未来，但需要技术力上去
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,我要寻找阳光,未知,关键在于怎么解决近视眼吧，本身带了一个眼镜，ai眼镜能把这个替换就好了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,河北大学附属医院,未知,入门太难了，这种东西只会越来越贵吧
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,唔好系载辄发癫,未知,虽然说现阶段功能不够完善有点类似玩具，但是这个场景跟儿时幻想的未来真的越来越近了[点赞]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,混日子的老徐,未知,一方面希望能小巧一点，另一方面又希望续航能长一点，只能等电池技术再有些突破吧[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,lachen24,未知,颜值还可以 看生态融合的怎么样吧[doge_金箍]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,Alina-_-,未知,感觉还是未来可期的状态[笑哭]眼镜很重要的一点就是镜片跟镜框重量(对于高度近视的人来说，这很重要)近视度数越高，镜片越厚也越重，如果镜框跟镜片都不能足够轻量，架在鼻梁上的重量可想而知，如果在镜脚加装了微型蓝牙音箱，那会不会压耳朵，如果整副眼镜的重量太过，那一天也戴不了多久就要摘掉，根本无法日常化使用，如果还因为各种弊端导致视疲劳严重，甚至导致近视加重，那更是，得不偿失[笑哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,不见你没事吧,未知,操控要是能更智能点就好了[doge_金箍]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,随机出现的名字,未知,ai眼镜真的在未来会起到很大很大的作用，有很大的市场
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,蜜桃乌龙泡泡水,未知,感觉现在的Ai眼镜还不是很实用，这些功能都有更好的替代，拍照比不上手机，音质比不上耳机，我本身也是戴眼镜的，但是我觉得戴眼镜很不舒服，我是能不戴就不戴
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,暗隐9,未知,电池做小续航做长就好了[doge_金箍][doge_金箍]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,窝窝头931,未知,有没有支持电致变色的近视镜？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,天上飞的是鱼,未知,遥记前几年业内都在吹ar眼镜，现在又成ai眼镜了[笑哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,萬壹ZoveyOne,未知,要是能适配散光镜片就好了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,绿提不是红色,未知,期待普及[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,路都没看到,未知,ai眼镜？要是可以自动根据佩戴者的眼睛度数调整清晰度是不是无敌了，ai的话肯定会有同声传译吧[doge][doge][doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,千兆爱婴,未知,还没手机贵，系统稳定性怎么样
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,新晋科研人小孙,未知,真的非常期待一款好用的ai眼镜，科技感十足啊
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,D1SaSTeRR,未知,有没有给近视的入用的
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,求求了中次奖吧,未知,预测一波，再过10年，ai眼镜直接普及[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,小桃鼠_もも,未知,感觉现在更偏向于玩具性质的，因为很多时候手机都是手机不离身[笑哭]但是真的期待后续发展吧
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,别致数讯,未知,离日常长期佩戴像近视眼镜，感觉还差点距离
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,艾米酱_1,未知,目前肯定只能是玩具
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,芝芝莓莓r,未知,近视咋整？还能搞有度数的，边框再好看点就更好了 不过我感觉很难改边框 不可能太窄🤔
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,Kevin_yepp,未知,感觉这款眼镜有些地方还是有待提升，希望小米越做越好[doge][doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,凛夜__3,未知,其实这种眼镜不适合长时间佩戴，对我们这种近视人群，戴这种眼镜也得在口袋里揣着自己的眼镜，还是太不方便了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,i人间忽晚,未知,可以理解为一个两千块的入门骨传导+行车记录仪+眼镜的组合吗？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,囬启,未知,发展成熟后能解决相当一部分问题[吃瓜]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,规划共那就和国,未知,鸟维斯，召唤巨齿龙兽[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,现在猫猫头过气了,未知,记着前几年AI眼镜更多的是出现在影视剧里，虽然现在出现的AI眼界并没有那么智能，但是未来可期[打call]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,音無弦月,未知,这东西耐不耐摔呀？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,XCalico,未知,连MKBHD这种数码一哥都说了：“等Google的”，毕竟硬件软件一起，大而不倒。
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,空色のリボン,未知,框还不太好看，期待以后框架更细[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,向海不网易,未知,之前网上看人家留学生戴这种，觉得很不可思议，现在终于开始进入普通人生活了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,多年后请用一枝玫瑰纪念我,未知,感觉ai眼镜要做到实用性拉满 还要再发展五年
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,李短,未知,我本身是不近视的，是直接只要那个框没有镜片呢？还是平镜面？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,白云下的雨滴,未知,话说，这个戴上时间长了会不会感觉有点重呢？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,来B站看哈哈,未知,这眼镜能不能配度数的啊？近视远视怕是不能用哦
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,这周六只只了,未知,ai眼镜可以完全代替眼镜的作用吗？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,什么怎么怎么说,未知,"ai眼镜👓
雷朋Mate 2
小米ai眼镜
Rokid乐奇眼镜
眼镜盒不同，充电方式不同
乐奇配备鼻托，乐奇提供三种画面尺寸选择
ai翻译体验不相同"
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,千星染,未知,这个重量会很重吗，没戴过眼镜会不会不舒服
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,蒲萤玖依持,未知,请大家多多关注一下阳光上东事件
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,转角撞豆腐,未知,不近视的人戴久了，会近视吗[捂眼]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,林下清風,未知,AI眼镜  我就喜欢钢铁侠那样式的[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,郭捷guo,未知,这个和vr眼镜是一个道理吧[doge_金箍][doge_金箍]不过方便一点
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,熈熈x,未知,从没体验过ai 眼镜，想尝试。但会不会进一步影响视力是我比较关注的
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,揽月雾山,未知,我感觉现在的AI眼镜还得玩具，功能的单一，科技还是属于画饼，日常生活使用不如掏出手机便捷，而且估计也会管制
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,新事物挖掘馆,未知,ai眼镜几千块，能够实时翻译，感觉这价格还能接受
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,阿米绥,未知,vr眼镜的技术啥时候能再提升……
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,小气球打猴子,未知,玩3d游戏晕的话，戴这种眼镜是不是也容易晕？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,比奇堡中的派大星,未知,感觉ai眼镜未来应该有发展空间的，比如体积更小更轻[思考]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,爆米花抱花生和米,未知,那会新出的小米眼镜 还得电变 贼喜欢 就是电变镜不支持近视 哎  啥时候能来一款针对近视人士设计的眼镜就好了[doge_金箍]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,小鲁班迪迪,未知,小米发布会展示的 ai 眼镜功能还挺丰富的，居然可以连接小爱进行语音控制，就是不知道续航是不是短板
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,ooqels,未知,如果真能发展起来方便生活确实不错
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,芝士进我老带里,未知,戴壳一周 确实方便 就是有时候耳根会疼  适应就好了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,九泉镜花,未知,要是把3d的功能移植进去这个眼镜里面就好了[打call]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,Loser废柴同学7,未知,百万的数码媒体唤醒词都不消音，把我的小爱同学唤醒了[阴险]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,mmmm25,未知,这个电量能用多久，支付功能能使用吗
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,刚刚发给华发新城发,未知,现在眼镜续航怎么样了？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,芒果-0,未知,这么小的东西续航多久啊[笑哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,阿斗的江山,未知,AI眼镜对视力的影响有评测么
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,DevllMayCry,未知,现在AI眼镜这么小了吗[来古-注意]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,bili_83838040372,未知,我就好奇沉不沉，[笑哭][笑哭][笑哭]暂时不太会购买
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,一只滋水枪,未知,是未来的一部分，但不知道未来什么时候来
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,狗子狗子耶嘿,未知,不戴眼镜的我是真不习惯
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,呈烽michale,未知,现在看来我的小米全家桶还需要一副眼镜
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,JackZz2,未知,ai眼镜吗？有啥用？[蹲蹲]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,狗蛋蛋蛋蛋a,未知,现在眼镜这么高级了 想当初以前有一个能听歌的用就很满意了  果然科技在进步啊[笑哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,不知道叶Ali,未知,这么微型的摄像头在眼睛上画质也能这么牛批啊
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,马小马888,未知,这个镜框挺厚，会不会压耳呀
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,大怪兽ゃ,未知,感觉还是有待发展[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,柒歖666,未知,小米眼镜试了一下  感觉好棒  攒攒钱入一个
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,好好好好着呢,未知,提醒大家镜片容易脏[坂本_佛系]得经常擦，不然影响拍照和显示效果。
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,大问题DiaIectic,未知,感觉泛用性还是有待提高，目前还是算新鲜事物
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,却看江南烟雨,未知,那近视眼能戴嘛
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,好恰的猫猫头,未知,如果近视呢，带两个眼镜？[笑哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,華仔噗噗,未知,所以可以戴着去考试吗[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,菠萝助手,未知,这个真的是未来发展，没有AR眼镜那么重，还方便携带
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,仌郭蒙蒙,未知,我已经戴眼镜10年了，如果有这么一款高科技产品，能替代我近视眼镜，那就好多了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,不一样的向往的追求,未知,大框眼镜，大脸的用户有福了[吃瓜]。眼镜盒充电，有创意，和耳机一样了，感觉触电充电更合理更方便[呲牙][呲牙]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,笨鸟先飞喵,未知,容量藏起来回答的？它看不到能猜到是吗？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,喜欢美女的花花公子,未知,我去京东看看评论和介绍[吃瓜]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,星球k,未知,价格不高的话买来当个玩具还是可以的，融入日常还是太有难度了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,遮生河,未知,想知道用久了会不会眼镜+度数[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,WAR-飛阩,未知,乐奇能配度数吗？近视+散光能用吗？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,一只小two兔,未知,就是怕容易坏，毕竟三四千还是蛮贵的[大哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,mobeiling,未知,它会像眼镜那样子，戴久往下划鼻梁吗？
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,步于夏梦中のnagisa,未知,从来没体验过我很感兴趣，佩戴应该没问题戴了好多年眼镜了
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,剛剛好的,未知,喜欢雷朋的外观看着时尚
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,偷女朋友内裤被发现,未知,在外面这样给眼镜说话感觉好尴尬[笑哭]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,CR无息,未知,现在有智能手机 耳机 手表，还有视频的智能眼镜，一身的智能设备，科技真是越来越好了[doge]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,言语虽少彼此懂就好,未知,你敢信，视频里叫小爱同学我手机它答应了！我敲！[喜极而泣]
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,阿辶辶,未知,做个眼睛手术，做完带这个会不会有影响
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,人民币玩家bushi,未知,镜脚那么一点点塞不了多大的电池
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,分享新视界,未知,AI眼镜从短期来看的话，行业标准、用户认知度都还需时间沉淀。
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,人生awa,未知,ai眼睛好像做的不多吧
【横评】AI眼镜是玩具还是真未来？一个月真实体验告诉你,hhhroyalhhh,未知,只有戴眼镜的人才知道有多痛苦[doge]
