标题,昵称,地区,评论内容
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,deritert,未知,Visio pro也就能做到这样，还指望眼镜能好到哪里去
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,CenigYang,未知,还是苹果vision pro才有真正的技术
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,zzzzzaddr,未知,这次小米眼镜大卖多少说明当前眼镜还是需要紧密联动手机的。雷鸟自己去做目前形态的手机又几乎不可能做过hovm。所以，那条小径就是做全键盘手机搭配眼镜，要不雷鸟去找爸爸把palm品牌要过来耍耍[doge_金箍]。有了键盘大部分眼镜的交互问题会迎刃而解。因为眼镜本质还是个大屏显示器，而且是没法触摸的。键鼠是这类设备被反复证明的标准答案，10吋以上的iPad加键盘就是例证。另外，键盘交互这条赛道hovm并没有先发优势。其他眼镜厂可没雷鸟这种优势。从软件生态来说无论BB、衍射还是阵列通通没有键盘手机关键。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,梅杉老妖,未知,都看了好几个李宏伟的访谈了，挺娓娓道来的，但是不自觉间还是对于国内同行而疯狂的踩。其实没必要，就拿小米来说，雷鸟眼镜能爆杀小米的也只有舒适度，小米能爆杀雷鸟的也就是小米手机相机协同，都跟meta打不了。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Krauserw,未知,怎么解决眼镜在户外联网的问题呢？esim吗？那样功耗又控制不住了。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Liubi9527,未知,Ppt骗投资[笑哭]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,吧唧bb吧唧,未知,鸟山明笔下的可以探测战斗力的眼镜就要走上历史舞台了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Lonely-Monarch,未知,等以后掌握可控核聚变，用电磁振荡发射电能成电场之后，可能会广泛使用[doge]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,三清观猫子,未知,这个 CEO，从各领域技术细节，到项目管理，到远期规划都门清，感觉未来不会差
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,monica121121,未知,特别爱听雷鸟李总谈技术和行业，娓娓道来层层递进深入浅出
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,是迷糊的学长呀_,未知,为什么不能将眼镜作为一个显示器，然后与手机通过无线连接？或者说将眼镜作为类似于手表的那种玩意儿，一机走天下的含金量还是可以再提高一下的，而且后期眼镜的显示优化，比如说导航，为什么没人把眼镜加装外接配件给他变成VR呢？如果成本下来，轻量化，我觉得市场空间还是很大的，就是别的配件要实现一些手机没有的功能，手机的性能现在是过剩了，所以大概表达就是个意思
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,凪也轻,未知,这比手机健康多了，本质上模拟远望效果，比近距离凝视手机强
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,岭南点钞学院关门弟子,未知,光是搞处方镜片，我就嫌麻烦。。。不过今年应该会搞一副Meta Rayban来试试
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,古力娜扎啦啦啦,未知,为什么非要把电池放眼镜👓上，思路打开算力跟电池直接放口袋里面或者手机用算力不行吗
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,harryonline,未知,七龙珠里面的战力探测器，什么时候出？
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,煇輝是偽球迷,未知,爆发在哪
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,JE好好先生,未知,我有个提议：在胸口放一个圆形的电池，并且可以算力代偿☝️🤓
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,洛煌迎财神,未知,其实最核心的还是操作系统，IPHONE实际就是交互的突破，可显示的其实完全可以一步一步来，先做提示性的轻量的。做好AI交互体验
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,惟將終夜長開眼,未知,显示屏之类的功能还是太超前了，就我体验而言，目前时代戴个华为眼镜这种只附带耳机功能的已经足够了，轻便还好用，用惯了真的会完全不习惯没连眼镜的情况，不过嘈杂环境下还是听不清，能改进一下就比较完美了。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,老沙哲,未知,"这样的访谈很前瞻，估计再过一年左右的时间可以做个回访，看看这个未来潜力巨大的行业，最近一年又发生了哪些变化，未来的方向会是什么样子。
当然，作为科技圈的资深UP主，可以多做一些这样科技圈的访谈类节目，这是你们的优势，可以问出更好的问题，挖掘出不一样的信息，可以参考flybig前段时间对理想团队的访谈。
很喜欢爱否的视频，希望越来越好，一直相伴。"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,白云无尽_x64,未知,"有两个问题, 第一是学外语至少一半的人是为了考试, 这个大佬所言的杀手级应用""翻译""最大的场景只有旅游; 第二是我一个戴眼镜的人都嫌戴眼镜麻烦, 在不得不戴的情况下我很开心能有别的功能, 如何让视力正常的人愿意戴眼镜这个很有挑战."
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,hfhfbs,未知,你能干的手机都能干，你还替代不了手机，那注定只是少数人的玩具，有多少人会花几千买个非必需数码产品？
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,井芹芹仁,未知,真男友视角[doge]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,zzzzzaddr,未知,关键点是故意不说的吗：带显示的智能眼镜配合手机一个会替代的是轻量本，30+的fov相当于10几20吋的显示器。所以1080p的全彩microled光机是眼镜到达iPhone时刻当下最需要突破的点。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,狸狸员上草,未知,单纯的小眼镜我认为不会是传统意义上的iphone时刻，它在产品形态上就注定了上限，且上限很低，得是有外骨骼的类似肩膀结合头部的上半身穿戴装置结合ai处理能力或许才是真正的iphone时刻
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,高冷白叔,未知,这玩意解决不了舒适性的话感觉还是很难爆火，不是钢需啊
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,ミカサ__-,未知,眼镜上再怎么样都达不到手机的流畅度，能不能只是把眼镜当成一个屏幕呢，运算全交给手机或者云端，这样续航也能长一大截吧
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,金枪鱼oO,未知,期待华为下场
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,wanzi2633,未知,如果这玩意能帮助盲人的话[脸红]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Svetlana-,未知,这东西注定小众，因为他是工具，而手机是平台。工具只能解决特定的问题，而平台可以解决绝大多数的问题。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,老吴我要鱼,未知,能做一个挂脖的电池就好了，没电的时候一边补电一边用，补电完了再取下来也不碍事
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,人间烟火有相逢,未知,这不9月17的meta connect2025不就迎来带显示的iPhone时刻了么
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,呆七楼的小白,未知,15:08 主持人想表达的是，眼睛要看，又要控制。那样人眼的负担很大，而不是说设备监控眼睛？有人和我理解一样么？
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,窃香人,未知,隐私性  安全性   材料带来的局限性   只能说是一个电子玩具 骗投资人钱的
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,明斯克_by,未知,出了旗舰x3p后v3就开始挤牙膏了，虽然之前更新也慢。同时在用rokid，功能真的完善许多
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,哈哈还港港,未知,"先把手机发热解决了再说。现在也只有手机这个尺寸才可以有计算力。要做到都集成在眼镜上,还是差点。"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,伊默缄,未知,眼睛会很重吧…
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,口渴的耗子,未知,是不是有机会把 esim 也集成进眼镜里面，或者跟其他可穿戴设备结合，比如手环手表，把功能做一个分布式处理
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,扬达114514,未知,8岁的泰森VS 18岁的你
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Oneusis,未知,得，先把vr搞小点半吧，现在这vr玩游戏还是累，特别是需要运动的，
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,吸壶龙井茶,未知,估计关键是轻量化、显示优化和价格
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,枭燕,未知,如果AI眼镜能够做到在现实世界的外壳上再套一层虚拟世界的皮，那我觉得起码我会买，就像meta orion哪样
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,晚风羽起,未知,智能眼镜的一大限制还是综合运算性能，只能性能高，才能最终走向替代手机的道路[doge]就像手机替代pc
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,旅途中的安静,未知,这个大叔，挺好的，语气谦逊，表述简约明了，我这小白都听懂了不少，厉害👍🏻
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,modn君,未知,可惜我有度数了不能用，就跟vr眼镜一样没法定制度数
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,RX78,未知,续航拉，镜框重，目前气温，室外拍十分钟就过热停止。不成熟全是缺点，现阶段不推荐普通人购买。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,jojsojojsdfsdf,未知,"光波导已经到1080p了,,我估计明年就差不多能成熟普及了"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,喵酱的日常嘤,未知,在电池技术未得到突破的现在，续航，性能和轻量化三者不可兼得。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,为了非必要而活的JoJo,未知,眼镜的装饰属性，不会让它成为下一代计算平台，毕竟并不是所有人会觉得戴一副眼镜对自己是一个加分项
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,q站那个j儿最大的,未知,"苹果不会贸然推出一款产品,所谓占据市场等等,就像折叠屏技术,从三星fold1到今天快6年了,苹果终于有行动了,准备明年或后年推出,而其他厂商折叠屏都迭代五六次了,苹果才第一代,苹果只会等技术成熟,供应链成熟,万事俱备,苹果做东风,所以眼睛,预计至少得27年吧"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,阿硕co,未知,如果birdbath的屏幕显示覆盖到整个镜框并且有足够好的连接PC手机能力，就十分可用了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,小小小黄人TRACY,未知,如果体积和重量问题不解决的话不会卖的好的
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,亭璄,未知,眼动比手指操作方便真是笑了，听听就好，信了就是彭总的visionpro眼睛版
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,phobia_-,未知,退货率 50% 闹麻了 中国企业的品牌形象还没有被看清吗
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,_AESX_,未知,为什么没提单片全彩microled啥时候能量产，别的技术不清楚，这个可是狼来了好几年了[笑哭]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,李白a了,未知,"你好，大胖鸽，我是b站的一名法律Up主，主要从事学动领域，为劳动者提供公益性法律服务。现在受一位自称和TCL有关负责人已经取得联系的人的委托、希望联络您一起和我们推动关于高性能LCD手机的众筹项目，我此后和我认识的华星光电武汉厂以及苏州厂的有关人员联系，证明基本属实。但是由于我们的力量终究有限，因此希望获得您的支持与帮助!
以下是我的联系方式:18221153494，微信同号"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,chbv,未知,续航高定，算力搞定再说
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,领博,未知,一定要跟老板讲一下，以后读书用眼镜读ai语音总结世界上就不会有近视眼了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,大脑斧发福蝶小凶许,未知,这玩意不会近视眼吗
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,timroth111,未知,无论xreal 还是雷鸟，还是任何一个品牌，基本都是供应链组装品，反复用一点点所谓提升收割。挺没意思
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,往汐汐,未知,算力应该扔到手机上解决，这样又有强悍的算力还能有不错的续航[doge_金箍]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,翻版齐天大圣,未知,我觉得专门卖给有翻译需求的商务人士更合适一点。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,飘里缇娜,未知,会不会加重近视？
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,ShawWalker,未知,"还差的远,头显就该老实提升显示效果,AR目前做好提词器就够了,果子是能做到显示效果和操作交互,但它的体积和价格都属于不可用状态"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,英语小萌主,未知,"这个方案可能有不可逾越的缺点，要达到手机的性能，就要达到手机的重量，然而手机的重量放到眼睛上是不可接受的。

💡 英语学习爱好者看过来！每天更新中英对照学习视频，让英语学习变得简单有趣～关注我一起进步吧！"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,起個恏詺囨瑢埸,未知,能做到柯南眼镜的水平，我觉得就可以了。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,oxsol,未知,彩虹纹真的是因为玻璃折射率不均吗
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,好记性不如薄膜键盘,未知,雷鸟 V3 左眼镜腿断裂，换货之后，右腿断裂……
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Matthew_VK,未知,做摩托智能头盔可能还容易讨好一部分人，有点销量
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Anque,未知,电池和 ai 的多模态能力都要暴涨才行[doge]，尤其是前者[doge]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,不鸟万G,未知,我听播客里面你们推荐了雷鸟的鹤 6ultra，想问一下 这款电视好在哪里？你们会出视频吗
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,小豪同学1234,未知,短期内 我比较看好抖音下场做这玩意，毕竟只谈国内AI来说，目前豆包的综合能力是绝对最为适合于在眼镜上使用（他们也发过类似的产品 就是那个耳机），长期来看，我觉得这个产品它的前提，我觉得做好了都需要苹果、小米、华为这种厂商出面，因为这点经济说到底本质上最大的问题就是一个，那就是电池，那就在非常长的一段时间内，就注定了这种眼镜它不可能成为一个独立的产品，他一定要去作为一个配件品，就像现在的apple watch一样（你假定它有一个独立的场景，那其实现实生活中，除非像学生党一样，就不存在)
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,健乐康,未知,没啥鸟用
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,海底捞不起来的心,未知,本来就近视了，还要贴着眼睛放一个屏幕吗？我想起了SL这个游戏里，也有个眼镜，不过那个眼镜带上后，就取不下来了，因为有两根刺，刺进眼睛里[doge_金箍]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,咸鱼宅想做飞鱼,未知,这个谷歌眼镜不是早就出来了吗？当时为啥被限制忘了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,成分複雜_404,未知,想问问在未来这个类别的产品可以为难治斜弱视甚至shizhang人群提供帮助吗[星星眼]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,WoW小哇,未知,@有趣的程序员 总结一下
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,玉虚杏黄,未知,[doge]我记得很早以前就有提到在眼镜上装显示屏，为了证明比手机好，当时提了这么一个场景:一群人围着篝火，不再彼此冷漠玩手机。取而代之的是彼此聊天分享趣事，聊天的素材不够怎么办？从智能眼镜的屏幕上找到你需要的素材吧[给心心]…………问题是，你真的能接受一个人坐你对面，看似和你聊天，实际眼神一直很飘忽别扭，因为他在看眼镜上的屏幕吗？[怪我咯]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,希耶丝塔你是谁,未知,彭总产品经理出身，是能聊到一块去哈[点赞]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Dong杰1989在上班,未知,别人出啥，就疯狂跟进内卷啥，其实是同质化严重，没有核心技术。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,菠萝雪猫咔,未知,你好啊语文阅读理解[微笑][微笑]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Batwoman,未知,Is this a commercial video?
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,乔治约克夏,未知,ai眼镜的最大问题在于人的鼻梁和耳朵撑不住电池的重量，除非搞云运算让手机运算
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,新人玩家air,未知,[吃瓜]ai火了之后，这种科技产品先不说有没有实用性，反正热度肯定高，大家吃饱喝足开始关心科技也是好事情
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,欲拔五岳掩赤城,未知,电池没有大突破前 完全没兴趣
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,大提姆姆姆,未知,ar眼镜最合适的出路就是，工程技术成熟后，卖给某家头部手机厂商[doge_金箍]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,夜行纪,未知,认真看完，很不错
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,lc你一脸的任性,未知,没想到才过一个月Meta就放大招了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,关关雨雨,未知,以后第一视角可以一直记录生活了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,快乐生活快乐活着,未知,25年前看过一个电影，里边就有ai眼镜。智能手机，那时候我们手机都没有普及[笑哭][笑哭][笑哭][笑哭]看是科幻实际都能实现。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,诸葛屠夫-,未知,个人认为大概会和智能手表一样，锦上添花，但并非必需品。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,头硬如郎心似铁,未知,我好不容易把眼镜摘下来，别想我再戴回去[藏狐]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,时不利兮骓不逝,未知,国内厂商做的眼镜最大的问题就是丑，眼镜最重要的功能是装饰，Meta比国内厂商的好看太多了。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,小高来拉,未知,能不能先把雷鸟v3最基础的bug给修修啊
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,飞飞909,未知,什么都想要，什么都能做，这反而就会导致一个失败的产品
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,菜黄兔,未知,谁能一边听歌一边聊天开会[藏狐]，我不是杠我是好奇人的听力
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,天亮了说话,未知,这期节目特别棒，好久好久没有看到这样“有营养”的视频了。[支持][支持][支持]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,小爱否114514,未知,刚刚偷偷看了一下后台订单已经爆了，太AI了[吃瓜]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,麦克瑞一号改,未知,只要能实时翻译就买，什么联网ai都不重要
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,账号已注销,未知,连接手机当显示器，那还需要ai眼睛干嘛，你手机不能直接用？
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,漫搭,未知,我就是想问下 这个封面标题是什么字体。。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,陌上归故里,未知,脑机接口gkd
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,没有压力就没有力量,未知,我记得最早是个up主做的眼睛屏幕
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,抛开事实不谈,未知,AI眼镜的商业路径：1，硬件低价乃至白送，卷死友商。2，女生充会员可以让别人眼镜给自己开美颜。3，男生充会员可以破开美颜。4，给会员设置更多等级，比如黑铁黄铜白银…然后左脚踩右脚螺旋升天[doge_金箍]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,末影龍騎士,未知,@AI视频小助理 总结一下
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,冰冻豆腐1649,未知,ai眼镜只是个附属品。和手表 戒指 差不多。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,回川盖普小钱钱,未知,[doge]这个李宏伟
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,失去自我的床,未知,这种眼镜带多了会不会导致近视啊。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,康维新,未知,"电池，电池，还是电池
瞳距，瞳距，还是瞳距。[doge]"
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,小梓睿啊,未知,手表⌚️眼镜，耳机，三位一体套装出售
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,markmd,未知,这行业起码还得五年，不用急
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,一杯原谅绿茶,未知,@AI全文总结 总结一下
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,为玛斯以人祭,未知,说的就是我？[哦呼]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,AAAAA门窗建材批发老王,未知,我记得若干年之前有个元宇宙的概念，现在不也是死的差不多了吗？
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,摸鱼的星辰芙芙,未知,[蛆音娘_偷看]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,伏羲傀,未知,ar
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,luduandianya,未知,耳朵要承重多少[doge]
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,收藏音乐的黄帝,未知,考试能不能
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,丿LuciFer丶鑫,未知,我说个暴论，如果果子做这个形态的产品，那将会绝杀现在所有的同形态竞品。就看它做不做了。
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,种星星的小男孩,未知,十年前的技术了，唉
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,LBJ又打破了总得分记录,未知,拼AI的话，互联网大厂会把手机厂干废
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,站是什么1,未知,雷鸟真的狗 如果他们服务器关闭了 倒闭了 你就永远都连接不了眼镜 眼镜就废了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,真-木木人王,未知,oguma
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,lope9999,未知,闪星
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,Nyatopia,未知,入局？润！
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,大疤,未知,vr，虚拟增强现实技术
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,肉松巫师,未知,除非价格很便宜，不然不看好这类产品，太飘在空中了
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,_openg,未知,这个老总一看面相就是好人啊
【爱否】爆发前夜？AI 眼镜的“iPhone 时刻”卡在哪儿了,-_APOCALYPSE_-,未知,本身戴眼镜的呢
