标题,昵称,地区,评论内容
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,呆呆贝贝雷雷,其他,这个真的很好，我之前也想过，为什么都有无人驾驶的技术了，那为什么有视觉问题的人，没有一个类似无人导航的工具去帮助祂们，而且一定要低成本的。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,你喜欢吃草莓菠萝嘛-,江西,博主好棒啊！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,山隹君_自在,江苏 南京,侧面再加两个辅助摄像头感觉更好。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,兑水_Fanta,其他,这他妈才是AI应该发展的方向啊[泪]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,看了想聊聊1,浙江 台州,这种科技好，服务人类Al才是好AI
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,海错珍馐应无数,其他,好棒！科技的意义[心]#无障碍# 
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,脑洞很大的十九封,河北 石家庄,真好，这就是我们现在的年轻人，有技术有情怀还有担当，真的在改变世界
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,兄弟电动,江苏,厉害
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,发什么条啊,四川 成都,这么好的视频居然没有热度……
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Googo咕咕数码,其他,科技温暖世界！！！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,熊仔playsc,福建 福州,AI和ai[good]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,舒女王Suven,广东 广州,真正把技术运用到有需要的人身上，这种产品研发的初心真的很令人动容。无条件崇拜这类创业者！加油👏
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,阡陌SE,河南 郑州,谢谢！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,-金米-,上海,这个真的非常有意义！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,西冷XL,浙江 杭州,太牛了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Smartisan98,广东 深圳,感动，加油加油！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,德卤爱开车,上海 杨浦区,这个太牛逼了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,幸运涛,上海 徐汇区,你们太棒了！！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,业务员小韩,广东,虽然产品还远远没有到达实用程度，但这种尝试非常可贵，值得被尊敬和被赞扬。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,冬眠醒醒魚,重庆 巴南区,伟大的创造
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,付玉祥,北京,太棒了！很有爱很有意义的一个项目。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,付玉祥,北京,很有意义的一个公益项目
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,若kumm,其他,好棒，AI的意义体现出来了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,若_朴,海南,科技改变生活，科技人万岁
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,jeff3068,其他,做有意义的事情，不论成功与否都很伟大！恭祝越来越成功！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,80不是捌拾,广东,很有意义的研发，希望有机会可以完善普及
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Mentu-L,广东 云浮,真的非常棒。ai回答江面景象时，我能体会到一种对未知且美好的求知渴望。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,无条件-小陈,广东,牛逼克拉斯
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,心是孤独的捕猎手,河南 郑州,希望早日看到量产大规模上市，给那些视障乃至盲人朋友一个正常生活的机会。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,想叫雪某某,辽宁 大连,失明的人有救了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,当时青春,湖北,赶紧做更多呀//@通义大模型:#95后小伙手搓AI眼镜体验失明的一天##AI能帮视障群体做什么# 很荣幸能成为这个公益项目的一份子[抱一抱]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,中老年没钱水货,上海 长宁区,好厉害👍
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,蛋散Anson,广东 深圳,转发微博
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,如意金箍棒200608,其他,[good]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,沙做的兔子,上海 嘉定区,从小就觉得，在残障人士中，视障人群是最需要帮助的，希望更多人能够像博主那样，给他们更多的帮助。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,大圣千钧棒,北京,大模型刚出来时也想过这个
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Mosam木森,福建 厦门,了不起，加油
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,韩蜀黍2016,河北,博主真厉害，ai辅助生活
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,bigbigcool,北京,AI ai[泪]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,停不下的轮子,四川,非常有意义的一个项目，致敬[打call] 感觉后面可以接入地图sdk，用户可以直接说“我想回家”，就能够根据盲道分布情况计算出一条最优路径，再配合实时道路识别，慢慢导航用户回家。不过就还需要继续增加工作流，识别小区大门、进电梯按电梯这些，越来越工程化。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,飞翼13,其他,这个AI和ai组成了一个完整的系统[泪]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,韭菜炒你家鸡蛋了吗,浙江,牛逼
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Danny1782,福建 泉州,我觉得这个产品优先的市场不是盲人。而是老年人。其实我们很多长辈上了年纪眼睛看得不太清。而我们是舍得买这些科技产品给他们来提高生活质量的。这样的思路可能更容易成功。下一步再往全肓方向发展。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,米斯特熊大大,其他,@开水族馆的生物男 希望早日量产，干死碰瓷导盲犬
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,南非狼牙,内蒙古 呼和浩特,非常有意义，这就是科技向善的力量。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,永远的小渝干,四川,太伟大了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,冬至没有白雪,其他,小时候这种眼镜只能出现在作文里
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,菀彼青青KZ,山东 威海,转发微博
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,晕血的刽子手,安徽 马鞍山,最感动的是那句“AI+ai组成了一个完整的系统”，科技造福人类的真实写照
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,绿芽香,江苏 苏州,这才是AI真正的意义！[赞][赞][赞]正是有博主小哥们这类人的存在，世界才更美好！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,CharleszZhou,湖北,加油
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,张奘包,其他,很有爱的一期[心]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,我有我莹,广东 韶关,转发微博
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,热衷花式泡茶的唐诗诗,黑龙江 哈尔滨,加油！！早日实现，让视障人群出门更顺畅[加油]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,倘若如果真有如果,陕西 西安,主播很棒……支持支持……
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,L小姐在想你,江西 九江,[泪]看哭了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,红树营,其他,只是语音提示，以后能发展到脑机接口就好了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Fong_Vi,广东 深圳,感动，帆哥加油[good][good][good]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,波波今天吃饭了吗,其他,好厉害！！[手指比心]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,ai_you1,其他,感动
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,辉_chang,江苏 苏州,这个好，这才是科技造福人类
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,做好自己的NPC,其他,哥们你要火了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,WeixxieW,上海 浦东新区,很棒[good]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,玫瑰花茶_有点甜,北京,科技的意义
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,SUNNY逛吃,辽宁 大连,微博别给我推送了[裂开]广告营销这是花了多少钱啊[黑线]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,阿吴真的很论阵,其他,太棒啦！[鼓掌]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,我是余妹,广东 惠州,唉 为什么大家要占用盲道
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,银河沉浸自习室,安徽,这个事情做的可真是正能量，服务人民
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Miki_长安,安徽 合肥,棒！
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,有从无中来无从有中去,其他,[good][good][good]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,十二月无雨,湖南 长沙,为民谋福利者，不可使其奋战而孤军
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,xininheart,河南 郑州,有意义[good]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,美好星火,江西 南昌,续航和信号稳定传输的问题也是难点吧
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,小疯不吃肉,天津 南开区,这对盲人来说简直就是重新长了第三只眼
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,爱旎的小羊,福建 莆田,好棒
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,晨星皓天,广东 深圳,为楼主点赞
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,evelynshu,江苏 南京,厉害
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,在电影院听歌剧的鸢尾,台湾,"我哥就是後天視障者,這個發明很棒,可以多測在家裡找衣服找東西,在冰箱找食材,辨識洗髮精潤髮乳.若未來可以根據要求記錄了人臉,這樣誰來了就可以提示誰來了,例如面前的人是妹妹[可爱] 外灘那段是我想過的,不過我當時是想我用人聲敘述風景,但沒想到會有AI眼鏡發明而且說詞比我好👍"
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,bwm不是bmw改号,其他,支持探索者
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,元亨利贞不偏激,其他,有链接吗？
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,潮汕安迪叔,其他,这才是智能服务人类
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Cashflow,北京,太不容易了，为你点赞[good]
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,波萝的海盗,其他,这个项目好呀，我投了
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,王鱼雨,其他,非常的支持，请问能否研究开发，[允悲]共创？
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,老熊xinyadesign,其他,酷😎
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,已经换号啦啦啦,其他,Excelente 
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,二队行,陕西 西安,突然明白《士兵突击》里许三多说的：做有意义的事。
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,渭北铁皮门市部,新疆 乌鲁木齐,好牛啊
最近刷到#95后小伙手搓AI眼镜体验失明的一天#真的有被感动到！...,Chen_Yujeu,浙江,这不比什么狗好多了
