标题,昵称,地区,评论内容
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",金生康,浙江,老师，我72岁150度，我就只要一个功能，镜片上可显示文字，上舞台唱歌避免忘歌词就可以了，您建议买市面上哪种国产AR眼镜好？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",DionTt,浙江,小米新发布的实时翻译够用吗
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",预防保健汤主任,贵州,哪个可以考试？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",蚝爷,广西,谁能给我推荐一副可以高清直播的AI眼镜？[感谢][感谢]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",空城,广东,出国学习买个这个行吗？[流泪]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",麻辣烫泡面,安徽,要是能做成跟普通眼镜差不多的外观就好了[泣不成声]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",Rokid阪急-Jojo,浙江,等一等Rokid glasses还有两天发货
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",囸囨囸囲,海南,雷鸟和glasses有什么差别吗？glasses值得等吗？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",惠东飞鹰广告小罗,广东,雷鸟v3可以吗？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",方寸,浙江,怎么没小米
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",c7,广西,@pain 留学生带这个岂不是直接爽死了[抱抱你]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",春风混柳絮,俄罗斯,中文翻译外语怎么让外国人听见
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",ㅤ徐,海南,可以测一下乐奇跟雷鸟v3嘛
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",不发胖只发财💰,山东,有同声传译的吗？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",金同學,美国,rayban等于就是一个蓝牙耳机加camera
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",力践宏志,四川,那一个智能眼镜更好用更全面
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",快啊你,河南,如果小米的可以将手机屏幕画面映射在眼镜里就很厉害了，就像托尼斯塔克的智能眼镜一样[害羞]再加上超强Ai[害羞][害羞][害羞]希望有朝一日可以达到这种效果[害羞][害羞]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",八九-木头人,江苏,雷鸟X2和雷鸟V3哪个好些
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",X,四川,我看了两遍，都没有搞懂结论是什么。就每个产品都很快很短，最后没有结论，也没有表格进行比较说明。感觉只是把一些片段拼在了一起，像是未完成的作品。
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",用户8320144024349,山西,这就是未来的手机雏形。以后肯定不拿在手上
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",Mr.江君,北京,本来我是冲着眼镜来的，结果被作者给迷住了[流泪]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",用户48931567389,广东,怎么做到一眼就能看出来是 abc 的 [看]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",光年之外,江苏,那眼镜可以直接连接蓝牙耳机吗？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",╲,甘肃,哪个眼镜的ai提词可以 把没显示出来的提词库识别出来，跳出来显示
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",大旭宝,上海,哪个可以看3d视频的
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",天天享福,广东,好奇问一下，会不会加速近视[看]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",子健,安徽,海归？这么像华裔？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",习惯有你  ．．．,澳大利亚,所以眼镜都是傻大粗重。做到普通眼镜哪种再出手吧
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",留情天剑,山西,大妈，你不是说5款吗？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",迷途问鹿,北京,这玩意大街上偷拍人
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",郑宇含,湖北,买了一个ai眼睛，感觉很鸡肋！[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",只狼,山东,能文本翻译吗
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",✨莹宝✨,山东,推荐一款有提词功能的隐形的眼镜好吗
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",方远叔叔😏 重生之我在师院开录音棚,吉林,请问。。。我是大头大脸  哪款眼镜最大[流泪][流泪]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",用户615180,天津,如果是无美颜女生，肯定爱了……[泪奔][泪奔][泪奔]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",消失的他,四川,这么看下来 还是meta好一些
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",用户9366870873977,安徽,高度近视其实用着好麻烦
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",神秘的阿威,浙江,光粒科技的运动眼镜呢
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",ᅟᅠ        ‍  ᅟᅠ,山东,可以评测一下带着苹果vr打篮球吗
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",Mr.乐先生,浙江,holliday眼镜如果上市了 防窥无敌
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",山水之间,澳大利亚,你好！你好，我想买一副眼镜具备三个公的第一个功能可以打电话英文翻译，第二个面对面翻译第三个平面翻译网页翻译给推荐一下哪一种品牌眼镜比较适合这个三个功能
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",一叶思念。楠,北京,我需要看英文文件，帮忙推荐一下。够用就行
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",Word 天呐！,河南,我想问一下，人很多，声音嘈杂的话是不是就不太准了
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",故事的小黄花,云南,可以推荐一个独立功能的（不需要手机连接），能显示Word或者Excel的就行，有吗？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",一一,浙江,近视眼怎么办
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",一个曾经的普通建筑人,广西,博主是美籍华人吗？看着不像中国人
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",白给的艺术家,浙江,哪款有同声互译功能啊
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",无尽的,北京,[流泪] 看一会头晕好几天转手闲鱼卖给方丈了
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",欧～华,广东,不会英文 怎么办？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",暖暖🐑,青海,所以总结起来哪个语言能力最强？？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",靠谱七粒聊AI,广东,智能眼镜的一个方向可以面向视力不好的人和听障人士多挖掘一些需求
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",睿声睿声,四川,导航拍照+文稿 翻译应该是基本吧
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",Molly 小鹿🦌,美国,有人试过魅族在美国使用吗，怎么样翻译好用吗
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",夏尔,辽宁,不会近视吗[呲牙]
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",神灵护佑,爱尔兰,我需要一个翻译功能最强 带字幕，眼镜要求非常轻才行！ 不能压鼻梁！求推荐
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",道兄,加拿大,请问您测得这么多智能眼镜哪个看英文书翻译最准确？
"你想到的「AI智能眼镜」都在这 市面上能买到的AI智能眼镜都在这了
买了5个，这支视频测评了3个轻型的
（能日常带出门的😏）
另2个属于VR轻型眼镜（沉浸VR）
就说现在智能眼镜的分类也是真多
都不知道该怎么叫，AI/AR眼镜全来了😏 
#AI智能眼镜 #VR眼镜 #眼镜 #科技",醒来 | 行动力精英之路,浙江,想知道这些眼镜有什么企业提供零件并且生产的？再问一下用哪款眼睛可以把看到的物品用英文描述（以便英语的学习）
