标题,昵称,地区,评论内容
当物理老师在课上突然掏出VisionPro,莫名简单又复杂,未知,懂了，学校费用可以用于采购这个visionpro[doge_金箍]
当物理老师在课上突然掏出VisionPro,橙飞一下,未知,给不听话的学生周围画上一个立体牢笼。[doge]
当物理老师在课上突然掏出VisionPro,狗南普,未知,看吧，买vp的人会自己想方设法用上，不然就吃灰[doge_金箍]但这么贵买的，不行不行
当物理老师在课上突然掏出VisionPro,文河子,未知,我以为只能老师看到是三维的，这是怎么让学生也能看到三维图的啊？
当物理老师在课上突然掏出VisionPro,一只不像老师的小怀怀,未知,66666～
当物理老师在课上突然掏出VisionPro,惬意的琦君,未知,"我勒个去，感觉真的经历了一个时代。从普通教育发展到智慧教育智慧教育。
我记得我上学的那段时间是黑板，粉笔屑。后面又发展到了白板，红黑蓝墨水。之后又出现了屏幕 ppt投屏教育。再后就出现了电脑黑板和智能投屏（视频和动态化演讲）。再到如今或者未来，3D，AR真实演绎。天呐。"
当物理老师在课上突然掏出VisionPro,深水の河豚,未知,我觉得这东西的最大价值是让学生不困[doge]
当物理老师在课上突然掏出VisionPro,jabalee,未知,哎呦，评论区一群什么玩意啊：你不如用专业软件做3D动画，你这个只能让孩子不困，你这个那么贵，你这个变味儿了。。。你们这些人快收拾收拾入土吧！我多想上学的时候，能有这么一个老师，不照本宣科，为了让你学懂，用上各种办法各种科技！老师您加油，别让那些酸葡萄打消你的积极性！
当物理老师在课上突然掏出VisionPro,遁其一二,未知,哪个次元的中国高中是单人桌？摆拍差不多得了
当物理老师在课上突然掏出VisionPro,星魂23177,未知,等以后好起来了，每个学生都能有一个vr头显。
当物理老师在课上突然掏出VisionPro,学理科的方宇,未知,"建议立体几何引入这东西
我有时候做立体几何题时最大的愿望是能在课桌上启动blender……"
当物理老师在课上突然掏出VisionPro,bbq007,未知,"可能很酷炫,但老实话,这种对于实际解决问题能力的提升,是效率比较低,不如老一套的传统教育,但好处是容易引起兴趣,也许就是所谓素质教育了."
当物理老师在课上突然掏出VisionPro,Jackey-Liang,未知,不是，我前两天刚做过这道题啊！这就刷到了？！话说当时我就是没想明白，老师在讲台上手舞足蹈，全班懵了一半[doge]打算把视频转发给我们老师，让她学习一下（bushi）[doge][doge]
当物理老师在课上突然掏出VisionPro,小王想练出公狗腰,未知,那么问题来了，Apple Vision Pro能不能直接AirPlay到Apple TV或其他设备吗？
当物理老师在课上突然掏出VisionPro,楚来啦,未知,非常棒的教学方式[喜欢]但是visionpro太贵，学校一体机也卡[笑哭]复刻不了[tv_难过]
当物理老师在课上突然掏出VisionPro,纯冲浪啥都看,未知,反正我觉得这是最直观的方法，我要这个
当物理老师在课上突然掏出VisionPro,姥爷叫我大冬瓜,未知,这是我看到过ar头显最有用的使用场景了
当物理老师在课上突然掏出VisionPro,agua_play,未知,建议教育局予以重视当前教具的落后性，历史、地理、化学、物理、生物这些学科，都是离不开3d技术
当物理老师在课上突然掏出VisionPro,燕弛日_焓,未知,这个班级也不简单，讲台再边角，是云课吗？肯定是重点班
当物理老师在课上突然掏出VisionPro,账号已注销,未知,来自农村，县城的人都不知道什么是vision pro，学生都不知道更别说老师了
当物理老师在课上突然掏出VisionPro,杯柠茶の冰,未知,今天见到本人了
当物理老师在课上突然掏出VisionPro,林捂捂,未知,美术老师：压力上来了！
当物理老师在课上突然掏出VisionPro,大好き水野あかね,未知,老师你上电视了
当物理老师在课上突然掏出VisionPro,上汽大众,未知,老师，下次讲解加速度的时候，考不考虑拿我当教具[doge]
当物理老师在课上突然掏出VisionPro,赤石ヒーロー,未知,"有种离家出走的孩子突然回家了一样。
太棒了，我逐渐理解一切！"
当物理老师在课上突然掏出VisionPro,宅宅小霸王,未知,我当年咋没有这么帅的物理老师[大哭]
当物理老师在课上突然掏出VisionPro,漪澜宝宝,未知,"老婆你听我说，我买ps5是为了给学生讲历史课
老婆你听我说，我买vision pro真的是给学生讲物理[doge_金箍]"
当物理老师在课上突然掏出VisionPro,CO01Boy,未知,从有老师来拍照就能看出很明显是一节作秀的公开课，实际意义不明显，但是做文章用处很大，对于教师的评级以及某些校长或者老师的职位变动有关系
当物理老师在课上突然掏出VisionPro,我来自江湖V,未知,"学校教学质量的质变提升，依然是老师和学生本身的合力作用，教学辅助工具只是作为一种趣味扩展罢了，这玩意儿目前的算力软件硬件水平离达到教学仍有较大距离，特意花学校预算买这东西，就有点为了一碟醋包了一盘饺子的意味啦！
并不是说批评用这个，而是要保持理性的看待，就是一种教学辅助工具的趣味扩展，在趣味性上确实拉满了，并且有一定辅助价值，但不建议现阶段大规模推广"
当物理老师在课上突然掏出VisionPro,raytao423,未知,Apple 营销部门喜闻乐见的用户案例分享[滑稽]
当物理老师在课上突然掏出VisionPro,普通网友陶顺喆,未知,话说近视眼戴这个能看清吗[doge_金箍]
当物理老师在课上突然掏出VisionPro,大菠萝9966,未知,看了评论区 笑了 我支持这位老师 这就是创新 说不如放个三D视频的 你知道有个教学叫演示法吗 你知道现在网上什么视频都有学生就不爱看吗？ 教师现场演示给学生的冲击力不可同日而语 如果都放视频 那所有实验都放视频 学生在家看视频就好了 而这恰恰就是基础教育不可能被AI替代的原因！ 当然要是学生能操作就更好了 这节课他一辈子记得
当物理老师在课上突然掏出VisionPro,Oldmedic,未知,请教一下，这个苹果的AR头显的现实，是直接用肉眼看到的真的现实还是外置摄像头拍摄的画面在头显的屏幕上播放的？
当物理老师在课上突然掏出VisionPro,Minecraft_冷眸,未知,老师，你可以用那个软件 好像叫geog什么什么开头的
当物理老师在课上突然掏出VisionPro,天天耶TTY,未知,老师能不能一人发一台 这样每个人都能看到画面了 沉浸感更强[doge_金箍]
当物理老师在课上突然掏出VisionPro,大狸子切切里,未知,妈妈，为了学好物理我要买vp！
当物理老师在课上突然掏出VisionPro,陈老师敲黑板,未知,这也太酷了吧[星星眼]
当物理老师在课上突然掏出VisionPro,838314728,未知,说真的视频里的那个题目我真的不理解有的学生说想象不到听不懂之类的，在我看来这不是科技进步，就是单纯的老师想刷花活，就和没用的公开课一样的没用
当物理老师在课上突然掏出VisionPro,馋嘴y,未知,素材上看见你啦！
当物理老师在课上突然掏出VisionPro,心夏小老婆,未知,不错的，有趣有用，对于我这种视觉空间学习者或者说是必须知道一个知识背后的底层原理才能学的会的这类人来说非常有用，或者说空间想象能力不够的人来说也很有用，我不喜欢死背公式，因为我觉得凭什么要用这个公式，所以我很好奇背后的原理，所以我经常逮着老师死劲问，这也导致了记住了印象会很深刻
当物理老师在课上突然掏出VisionPro,利利那TD25,未知,用作教具的话可以走报销吗
当物理老师在课上突然掏出VisionPro,芊芊老猫的日常,未知,教育真的更要与时俱进！
当物理老师在课上突然掏出VisionPro,远峰满天,未知,上库克微博了[偷笑]
当物理老师在课上突然掏出VisionPro,浪味仙963,未知,确实是有噱头，但是对于空间能力不够强的人来说，会是此类题思考的一个原点，以后再做题的时候永远都会浮现老师今天一步步画出来，一点点分析的图。我看到的不仅是噱头，更是一个为同学能够更好理解而不断研究新技术的好老师。除了知识本身，也把新技术带给生活的改变，与时俱进的思想教给了学生们
当物理老师在课上突然掏出VisionPro,Bi胜Kr,未知,30年前没有希沃，都用黑板，然后有希沃了说白板伤眼，10年前没有头显，现在有头显了，又说什么华而不实、没啥用，等到10年后头显普及了，再造出什么新物件来又要说新物价的缺点了是吧
当物理老师在课上突然掏出VisionPro,Everest007,未知,老师可以提前画好，演示的时候直接把工程文件调出来展示就行了
当物理老师在课上突然掏出VisionPro,红酥HONGSU,未知,学生：学会了，就差vp了
当物理老师在课上突然掏出VisionPro,我的宇宙_Yoga,未知,太绝啦！
当物理老师在课上突然掏出VisionPro,五阿居,未知,可是我觉得这种题很简单啊，难道是我们们老师每天都在强调的原因吗（本人已高考完
当物理老师在课上突然掏出VisionPro,乘风观云,未知,"要是以后像这种VR眼镜简化并和手机一样普遍，老师直接从模型库里面拿模型布置题目场景，抛出问题让学生解答
比如两个高山，求另一座山高度，这样告诉学生向老师标记的指向山峰山底的3D虚线看，然后求解山的高度岂不是学生学的容易多了。此外还有很多科目，题目也能这样建立模型"
当物理老师在课上突然掏出VisionPro,Lamoliwf,未知,不懂为什么批判这个教学方式，是不是你潜意识觉得vr就是用来玩游戏的？孩子精神头可能还好点，我现在一开会给我放ppt我就犯困，老师是不是人？本身备课就够累了还要人家去做3d模型？那玩意不说学习成本，你们教室里的电脑跑起来不卡吗？你说截图给学生看，那不还是和ppt一样？那我觉得3d模型还不如板书呢。
当物理老师在课上突然掏出VisionPro,麒瓜cp,未知,应该给班里所有同学都配一个vr
当物理老师在课上突然掏出VisionPro,凉拌鱼籽罐头,未知,其实，PDF也有3D模式，打开就是三维的，我也是工作了才知道还能这样玩[喜极而泣]
当物理老师在课上突然掏出VisionPro,ナナチだ,未知,画风突变的地方
当物理老师在课上突然掏出VisionPro,一路蕗,未知,科技的现实意义
当物理老师在课上突然掏出VisionPro,后三天马克马克,未知,国产设备不知道能不能实现
当物理老师在课上突然掏出VisionPro,Winnie龟龟仔,未知,牛啊大宽老师[doge]其他老师怎么办
当物理老师在课上突然掏出VisionPro,残星晨月,未知,"20年安徽省理科考生，理综275
我并不认为高中物理问题需要多强的空间想象能力，相比之下理解运动的独立性可能更重要。

以视频中的题目为例：
第二个电子发射后，运动分为纸面平面内的匀速直线运动和垂直于匀速直线运动方向的平面内的匀速圆周运动。由于最终电子回到纸面平面内，圆周运动会导致电子离开纸面平面，因此圆周运动必须是完整周期，由此可以获得时间；根据时间结合匀速直线运动即可完成解题。

至于这个粒子的运动轨迹到底是什么样的对于解题来说似乎并不是必需"
当物理老师在课上突然掏出VisionPro,是我撒,未知,太棒了，我觉得这个东西很有必要学生人手一个，华强北现在不是1500一个吗，那我们就用庞大的教育资源，批量采购，去打到1000一个，甚至500一个，让社会享受到科技的福利，让这些穷学生也能读到书，读好书！
当物理老师在课上突然掏出VisionPro,Aleatory_Element,未知,为了碗醋包了顿饺子的感觉
当物理老师在课上突然掏出VisionPro,账号已注销,未知,这还是3d的？
当物理老师在课上突然掏出VisionPro,上课睡觉真君,未知,"评论区对于教育方面思想怎么这么多极端保守派啊，教育改革其中就包含了教具升级啊，00后应该就有一批孩子小学时候就体验过教室电脑投影白板的吧，当时对于那种东西也有人讲华而不实，不如直接黑板粉笔，可现在呢？各科课件就依赖于此，你们怎么敢假定再往后十几二十年不会AR技术应用到教育领域？

我反而觉得如果孩子们都能戴着头显上课，再依托于此定制些课件，身临其境感受历史事件，学习物理化学知识，随时虚拟实验，这不都是能大大吸引学生注意力的点吗？

每个孩子理解能力都是不一样的，但三维画面的身临其境绝对可以留下深刻印象，这是平面2D板书/课件无法比拟的，而这就已经足够了，理解知识点的前提是记住，记住的前提是孩子愿意去记。

拿这个题举例，AR相对于直接把题给你拆分成实体模型，省去了你在脑内将老师的话转化成模型的这一步，直接跳进理解阶段。

更直接点说，在授课效率上，这是从心算到打草稿的巨大跃升，你作为老师，可以直接把自己想的画出来给孩子看，不用担心他们想岔了没更上老师节奏导致对这个知识点理解上出现漏洞。"
当物理老师在课上突然掏出VisionPro,世间万块钱,未知,这套设备多少钱？
当物理老师在课上突然掏出VisionPro,两千克沈梦溪,未知,突然想到了另一个视频里看到的一条评论
当物理老师在课上突然掏出VisionPro,冰生白露,未知,评论里是不是很多人没体验过苹果ar啊🤔
当物理老师在课上突然掏出VisionPro,Va穿心,未知,其实可以先在备课的时候建一个3d模型 然后在课堂上直接放到空间中 既能灵活调整大小也能节约时间 关键是画得更标准[doge_金箍]
当物理老师在课上突然掏出VisionPro,有颜值的咸鱼君,未知,[星星眼]羡慕死了
当物理老师在课上突然掏出VisionPro,罷颰,未知,有没有这样一种可能，我们现在的量子力学的大部分知识都是错的，若干年之后，我们会有新的一套知识体系
当物理老师在课上突然掏出VisionPro,司马他2015,未知,quest 能不能画
当物理老师在课上突然掏出VisionPro,黑化回花灰,未知,评论区太多批判了....  这么说吧，我管你这的那的教具多牛逼，图画得多好，讲得多清晰，我作为一个理科不好的学生，究其原因我就是觉得这些内容生硬无聊，容易注意力不集中发散。博主这样的讲课方式非常能调动我听课的兴趣，我把它当乐子了，注意力集中了，听懂是自然而然的事，不懂我也会琢磨一下，所以扯那么多不好听的话干嘛
当物理老师在课上突然掏出VisionPro,Yife_Playte,未知,越看越觉得vr/mr设备还是得要物理控制器，不论是类似quest的手柄形式，还是穿戴式的，不然精度问题还是很大，稍微需要精度比较高的操作就很难操作了
当物理老师在课上突然掏出VisionPro,劈柴和喂马,未知,绝了 我得让孩子上这个学校
当物理老师在课上突然掏出VisionPro,機関グループ,未知,未来等vp这种空间头显价格降下来想必一定会有更多的老师会在设计空间上选择用头显讲课不过我是没这个机会了
当物理老师在课上突然掏出VisionPro,90后马牛,未知,现在的学生戴眼镜的太多了吧，我90后我记得我们那时戴眼镜的的都是屈指可数，就是屏幕太小了后排怎么办，
当物理老师在课上突然掏出VisionPro,倚南楼主小号,未知,不是，这也太难了啊，现在的高中生物理，这么难的吗[笑哭][笑哭]这也与生活太脱节了啊，我以为这么难的知识只有在大学专业系里才会学习，高中生就学这么难的知识，也太惨了吧。
当物理老师在课上突然掏出VisionPro,李伯特Liberty,未知,vp发布的时候就知道有这么个东西，这还是第一次看屏幕里的东西，要不是价格感人，真想整一个
当物理老师在课上突然掏出VisionPro,GLAT巩振宁,未知,我印象最深的视频就是大宽老师拿塞尔达讲小船过河问题
当物理老师在课上突然掏出VisionPro,仁xiao,未知,高中就对物理不感兴趣，书上的图和老师讲的都很枯燥，如果当时有这种产品应该会很有意思。感觉评论区一些人是接受不了新时代的产物，说什么这种东西哗众取宠，哪怕这节课就是用来赚取流量，但台下的学生都学到了知识，这不就是教书吗。当初疫情的时候，我用原神给朋友讲地理知识，就觉得很有意思啊，玩也玩到了，学也学到了。还有些人说这产品只能在内地发达的城市使用，你要知道当年我在上学的时候是只有破旧不堪的黑板，摇晃的凳子，现在都已经用上希沃白板了，我妈是乡村支教的，现在的希沃白板都装到了教室，老师们不会用，但都要学习熟练运用和制作ppt。谁也不知道以后会发展成什么样子，就像当场我也想象不到黑板能变成屏幕。时代在进步，思想也要进步。
当物理老师在课上突然掏出VisionPro,春的一百三十一篇,未知,老师老师 前几天我们语文老师上课时给我们看了您的视频[星星眼]想出这个方法真的特别厉害 很喜欢您这样的老师[星星眼]
当物理老师在课上突然掏出VisionPro,左将军今天休息了,未知,效果相当惊艳，唯一遗憾就是价格虚高，如果学校花几百万配备vp那纯纯给苹果送钱，还是期待国产VR设备崛起
当物理老师在课上突然掏出VisionPro,灼眼の悠二,未知,这玩意绝对比板书强，就是太吃熟练度了，如果换成实体按钮来作为控制按钮，应该就比较完美了
当物理老师在课上突然掏出VisionPro,小辰出击,未知,要是我当年在大宽老师班上，也不至于考不上浙大[妙啊]
当物理老师在课上突然掏出VisionPro,幽灵自行车,未知,quest上有平替软件吗
当物理老师在课上突然掏出VisionPro,时光机找到七龙珠,未知,如果教学标配VisionPro没有虚报价格的话，其实比现在买的各种洋垃圾设备要便宜得多[藏狐]毕竟一个200多的路由器都要花75万去采购，我们县的中学校长前两年贪了一个多亿被抓了，可以想想学校里的油水到底有多高
当物理老师在课上突然掏出VisionPro,sinxcosxdx,未知,其他品牌的VR有这个功能吗？想尝试但VisionPro太贵了[笑哭]
当物理老师在课上突然掏出VisionPro,百里酚酚酚酚,未知,高中的时候看up主的物理课 记得当时看过用塞尔达传说讲过河问题 现在本科快毕业了 回来看到大宽老师还在探索物理课堂的创新 感觉好欣慰又好怀念（￣▽￣）
当物理老师在课上突然掏出VisionPro,大象Q_Q,未知,学生看不到呀，黑板上没板书，学生只能看到老师在空气里凌乱的手。这种课有效吗？
当物理老师在课上突然掏出VisionPro,Caigito,未知,作为一个高三生评价一下，这个讲的真的很直观，如果在黑板上画我早睡着了
当物理老师在课上突然掏出VisionPro,不愿起名的y,未知,"还记得我们老师之前为了直观地给我们演示过河问题…
当场掏出了他的switch打开了塞尔达跳进河里给我们演示[笑哭]"
当物理老师在课上突然掏出VisionPro,haoyu皓,未知,这时候blender的作用和性价比就尤为凸显了
当物理老师在课上突然掏出VisionPro,小瓜瓜Yuri,未知,对学生形成物理直觉有非常大的帮助
当物理老师在课上突然掏出VisionPro,捣蛋冠军,未知,喜欢苹果喜欢到这种程度吗？虽然我也是iPhone和iPad用户，但是没有他疯狂吧？直接用这个上课，下次他该用这个考试了
当物理老师在课上突然掏出VisionPro,天才剑士冲田,未知,实际上我 1399 的 pico 也可以，不过得拿个手柄
当物理老师在课上突然掏出VisionPro,比力币,未知,一人发一个vision pro 每个人都能第一人称看到图[doge]
当物理老师在课上突然掏出VisionPro,abcabc1024576,未知,"用 Vision Pro 辅助教学在我一个高中生看来有一个显而易见的优势，老师可以像写板书一样“手绘”。电脑上做 3D 模型当然可以，甚至（比目前）呈现的效果可能更好（如果能随时间动且能旋转的话），但应该没这种手在空中画几笔对老师来说方便。用 3D 模型老师要么学过相关技能，要么上网想办法找相关资源，但画这个示意图只要老师自己明白就能现场很快画出来。让曾经需要专业技能且投入很多精力才能达成的效果变得触手可及不也是科技的意义吗？
至于说不利于提高空间想象能力的，我觉得人脑得有足量输入才能有输出。传统的板书相当于间接输入，3D 模型和 AR 相当于直接输入，后者反而更有利于积累足量输入。AR 对已经有 Vision Pro 的 UP 来说时间成本和学习成本更低，效果与 3D 模型相近（而且明显未来上限更高），还能开阔同学们的视野，那何妨一试呢？"
当物理老师在课上突然掏出VisionPro,EMarlin,未知,"别人在用VISION PRO研究洛伦兹力

我在用VISION PRO看P站。。。。"
当物理老师在课上突然掏出VisionPro,向芸籽,未知,优秀的可视化对数理直觉可是相当重要的[鼓掌]。本站有其他up做的本问题的可视化：BV1mxmaYwEQX
当物理老师在课上突然掏出VisionPro,梦宇爱航模,未知,其实洛伦兹力不是很难，我倒是觉得，法拉第电磁感应定律会更难[笑哭]
当物理老师在课上突然掏出VisionPro,我易燃易卜傲,未知,现在觉得意义不大，殊不知几十年后可能这是课堂必备设备了[doge_金箍]
当物理老师在课上突然掏出VisionPro,1234567meng,未知,因为ar上出现的笔迹本质上是三维模型 所以软件上出现的三维模型会穿模 所以这个穿模的现象 在讲课的过程中也是有优势的 借着软件和游戏常见的三维模型“穿模”现象的某种优势 可以很具象化的解释“磁场穿手心”的现象
当物理老师在课上突然掏出VisionPro,为什么什么名字都重复,未知,你就看吧，这帮学生一半回去吵着也要买然后还说是老师要求的。别问我怎么知道
当物理老师在课上突然掏出VisionPro,真_人工智障,未知,学生考试时看到类似的题：怎么做来着？只记得vision pro似乎是个很好玩的东西[doge]
当物理老师在课上突然掏出VisionPro,哲学の光,未知,這種設備對建立物理和空間直覺感覺有很好的幫助，可惜大部分學校不可能能有這麼好的條件
当物理老师在课上突然掏出VisionPro,增量刻线,未知,如果买不起visionpro也没关系，去vrchat自己开个房间，拿个quest3画效果也差不多。[OK]
当物理老师在课上突然掏出VisionPro,Wkddnkadhkdhs,未知,太有趣了！感觉自己做这种题目时从来没有想象出过立体的画面，第一次直观地感受到原来是这么华丽地运动
当物理老师在课上突然掏出VisionPro,牛道德-道德未央,未知,老师，我想超光速，帮我算算，用六爻还是奇门？[星星眼]
当物理老师在课上突然掏出VisionPro,甘兩,未知,苹果今年WWDC有素材了
当物理老师在课上突然掏出VisionPro,清风不吃棉花糖,未知,有些学生的确可能没办法想象两个不同平面的速度的合成，画在黑板上无非也就是画一个螺线管样式的轨迹，用AR就是为了更直观的展示力对粒子的作用结果。学习中难免会遇到转不过弯的时候，我不理解为什么评论区好像都把自己想成了什么都会的学生，然后对讲课效率指指点点
当物理老师在课上突然掏出VisionPro,阿尔伯特丶良,未知,vp学校一定引进不了，明码标价没办法吃回扣，但是其他家的专供版到是可以实现
当物理老师在课上突然掏出VisionPro,曦涵哟,未知,这不比某些学校花20万在校门口立一个写着“因材施教”的石碑来的有意义多了[doge]
当物理老师在课上突然掏出VisionPro,Sonic853,未知,"这让我想到了在VRChat上课的日本老师，
还有在VRChat的中文吧写数学公式的网友[萌娘百科收藏集_100昏]"
当物理老师在课上突然掏出VisionPro,进击的豆沙包,未知,我之前学双目视觉算深度的公式也是这么弄明白的，在quest 2里面画了一下，不用太清晰，很快就懂了。用arvr三维可视化还是不错的，相比之下自己动脑构想太累了，而且容易出错
当物理老师在课上突然掏出VisionPro,共勉免ovo,未知,你这样一做让我想当最新网上很火的实验室app，什么不管了加纳，如果以后这些软件都可以通过头显，直接AR一下，那么化学课，比起在黑板上死记公式，比起用文字来代替颜色，金属特性，不比软件来的直观，比如纳入水的浮溶游红响，带着学生做实验，比观看实验视频自己操作印象会更深刻吧，学校也不用担心实验器材、金属消耗品买不起，也没有而且也危险性，不用去单独的实验室。希望有关企业加大对这方面的研发！
当物理老师在课上突然掏出VisionPro,没电了呵,未知,我考？QD实验高中？[辣眼睛][辣眼睛][辣眼睛][辣眼睛]
当物理老师在课上突然掏出VisionPro,uu岁岁平安喜乐,未知,现在老师讲课越来越🐂了
当物理老师在课上突然掏出VisionPro,通辽帝国礼部尚书徐阶,未知,这就是科技的力量，这真的是一个非常好的教学案例。
当物理老师在课上突然掏出VisionPro,ashadddd,未知,这道题是今年武汉部分重点中学高二上期末原题[doge_金箍]我做对了
当物理老师在课上突然掏出VisionPro,源源奋斗,未知,厉害了！这就是科技的力量！
当物理老师在课上突然掏出VisionPro,账号已注销,未知,不管用什么，能讲清楚明白就行，而且还有趣，文科生竟然听完了（虽然还是有一点点困），第一次听懂物理老师在讲什么[大哭][辣眼睛][捂眼][哈欠]一道题愣是把刚睡醒的毕业十多年的我听困了………[大哭][捂脸][无语]
当物理老师在课上突然掏出VisionPro,进击的小k-,未知,这个课体现了建构主义的教学观，还有具身认知在教学中的重要作用
当物理老师在课上突然掏出VisionPro,abc122333,未知,要论真教课那必须是提前就做好的flash动画，但是在课堂趣味性上，头显的出现无疑是一个非常新奇的体验，感谢您愿意为教育付出思考和心血，而不是把教书当成一份死板的工作，这在潜移默化里会激励很多学生。如果说因为要考虑这样那样的声音而犹豫，那还不如不考虑，想到了去做才是突破。
当物理老师在课上突然掏出VisionPro,OneModesty,未知,挺有意思的，我们化学老师就是类似您这种，喜欢用电子设备给我们讲课的老师。的确是对知识点印象更深刻。
当物理老师在课上突然掏出VisionPro,無盡臧海,未知,高中不是理科 沒有選修物理 感覺虧了一大截 去選了文科政治
当物理老师在课上突然掏出VisionPro,CNTNO1,未知,我觉得很好，我就很希望我学习的时候能有现代化的教具，效果很好，为什么要拒绝科技呢
