标题,昵称,地区,评论内容
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,长不大的年纪,福建,就光小爱同学就躺赢了[看]
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,T🧸（减肥版不减不改名）,广东,雷鸟V3好还是小米好[宕机]
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,贵州家电维修师,贵州,就是续航太短了，才40分钟左右
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,KK,北京,雷鸟
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,江湖人送称号——郑大爷,四川,我准备等小米出第二代了再入手
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,天之代理,江苏,还只是玩具，要是能达到西部世界3里的程度才叫智能
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,冰河说,内蒙古,雷鸟的好
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,咖啡小龙,广东,本来就是防止别人说你偷拍什么的
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,zzlinphoto,河南,拍摄画质上似乎小米的像素和暗调的更好一些啊
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,小哇,山东,雷鸟更像正常普通近视镜
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,哗铃铃儿,北京,雷鸟V3的画质更好些
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,莱昂-里奥,上海,夜景小米好，雷鸟防抖稍好
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,械生核物,江苏,[微笑] 这是啥智能眼镜？ [我想静静]
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,宗少,北京,雷鸟听歌音质好，雷鸟画质像苹果手机，主要雷鸟可以切换比例指示灯可以遮挡，就是雷鸟电池不行
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,丙泊酚,湖南,小米ai眼镜 充不了电 售后换了一副 现在又充不了电了
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,🚬笑敬ᝰꫛ过往ಇ᭄,新疆,雷鸟更加真实，小米滤镜不够真实
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,机智的铁锤,山东,近视眼能戴？
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,三文鱼｜巷往刺身店,福建,拍的时候是不是像雷朋一样灯会亮着[尬笑]
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,出乎你的预料,重庆,完全是降维打击
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,不懂阿超,四川,有没有带hud功能的眼镜
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,优于行正于品,四川,还是小米好，好了，我要买雷鸟
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,南岗大呲花🥕,黑龙江,不需要拍摄，我选择界环
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,多喝凉水,北京,感觉都是半成品 还得迭代2次
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,Mo.Y,广东,小米的有近视功能吗？
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,风不止,山东,我拍了很多照片
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,创意绘图,山东,有魅族眼镜2测评么
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,空城,江西,这两个哪个眼镜同声传译最准确，延迟低
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,苏玉峰,黑龙江,测一下ROKID带字幕的眼镜
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,早熟的人通常都晚熟,重庆,所以华为有这种能拍摄的眼镜了吗
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,追梦,江苏,雷鸟拍摄清晰度高些
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,月奇,浙江,雷鸟明显好一点，可惜已经下单了小米的[捂脸]
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,磊哥话人生,重庆,拍攝來說雷鳥🐦感覺要好很多防抖也不錯啊
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,欧先生,广东,所以……拍片建议雷鸟，其他建议小米？[看]
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,哈哈呀呀,上海,小米镜片能变色，透明度可调，雷鸟可以吗？   [捂脸][捂脸][捂脸]
小米AI眼镜VS雷鸟V3！全方面对比，赢家竟是...? #小米AI眼镜 #雷鸟V3 #AI眼镜 #测评 #科技,一颗大大头,广东,雷鸟音质和防抖好一点，小米影像清晰度、隐私保护、续航、ai和生态更好
