标题,昵称,地区,评论内容
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,MIT,江苏,操作基本没延迟，玩互动游戏超流畅
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,小萌娃爱唱歌,江苏,眼镜腿有防滑设计，运动的时候也不会掉
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,装修设计找静静,陕西,这么高科技
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,足足里,江苏,颜色很百搭，平时戴着出门不会觉得奇怪
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,道,北京,眼镜框弹性好，摘戴的时候不容易变形
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,越哥爱收藏,河南,眼镜腿能换，换个颜色超有个性
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,小舞同学,河南,可视角度大，低头抬头都能看得清
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,福气泡泡,甘肃,画面特别清晰，一点颗粒感都没有
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,搞混,江苏,支持云存储，视频不用占手机内存
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,沐景,安徽,眼镜框松紧能调，戴着很稳不会滑
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,取了个名字,北京,上网课特别清楚，记笔记完全不耽误
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,屿然传媒,江苏,眼镜框材质亲肤，皮肤敏感的人也能用
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,🈚️中生🈶,河南,眼镜腿有防滑设计，运动的时候也不会掉
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,永德灯昏雨,甘肃,连上电视盒子，老电视也能变智能
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,襄阳军伟,甘肃,能更新系统，经常有新功能可以体验
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,钟祥信奕,甘肃,个头小不占地，放口袋里随身带着很轻松
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,四方星撩,江苏,戴久了也不会头晕，眼睛很舒服
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,珂珂儿,甘肃,眼镜框弹性好，摘戴的时候不容易变形
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,穿云,广东,看演唱会直播，就像自己在现场一样
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,璐璐姐1,甘肃,镜片能拆下来，清洁特别方便
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,钟祥光渝,甘肃,操作界面一看就懂，找功能不费劲
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,NN爱吃榴莲,北京,眼镜框松紧能调，戴着很稳不会滑
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,城羽成羽,江苏,不用专门学怎么用，拿起来就能操作
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,煤老板,湖北,导航精度如何[杀马特]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户4732298899704,重庆,[比心][比心][比心]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,琳琳杂货铺,北京,电量很耐用，出门用 3 个小时都不用担心没电
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,钱程好彤唯,山东,在哪都能用，在家、出门戴着都合适
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,红乐森鲜,河南,运行很流畅，切换软件不会卡
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,隆江猪脚饭呈贡区梁梦旋百货店（个体工商户）,河南,有夜间模式，睡前看片也不会刺眼
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,无，,江苏,有快捷键，常用功能一按就能调出来
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,菲菲姐阿,江苏,不怕水溅，偶尔被雨淋到也没事
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,郭大小姐,天津,[赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,笑容,重庆,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,飞天龙,重庆,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,এ᭄小L̶໊ₒ任ᵥ̶ₑ̶ᩚ性💕,重庆,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户6495763592545,重庆,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,风中的云,重庆,[赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,美兰沁倩,甘肃,屏幕比例能调，不管什么视频都能适配
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,水果姐姐,北京,充电速度快，半小时就能充一大半
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,钟祥柚沁,甘肃,近视的人也能用，可以配专门的镜片
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,飞天龙,重庆,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,阿斯承载,山东,眼镜框材质亲肤，皮肤敏感的人也能用
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,蒸上,山东,按钮很大，戴着手套也能按到
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,周周,重庆,[玫瑰][玫瑰][玫瑰]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,恋风之歌,山东,比较耐摔，不小心掉地上也没事
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,红红火火,河南,在哪都能用，在家、出门戴着都合适
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,凡凡好物.,江苏,屏幕比例能调，不管什么视频都能适配
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,城月铭西,江苏,操作反应很快，一按就有回应
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,海口龙华满思莲商贸商行,福建,能插内存卡，可以存更多视频
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,襄城文军百货,甘肃,连上游戏主机，玩游戏特别过瘾
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,美兰沁倩,甘肃,有快捷键，常用功能一按就能调出来
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,周周,重庆,[玫瑰][玫瑰][玫瑰]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,亚亚,河南,看直播特别流畅，不会卡也不会突然退出
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,实现梦想,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,东东,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,鹿熙依my,重庆,[赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户5525111950158,重庆,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,阿飞,广东,[赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,爱你.,甘肃,Rokid 眼镜特别实用，日常用着特别省心
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,毛天菊,重庆,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户4509749965423,四川,[赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,芳芳baby,广东,外壳没有尖尖的角，用着很安全
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,5048,重庆,[赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,柠檬有点酸,重庆,[给力][给力][给力][给力][给力][给力][给力][给力]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,jonsson,湖北,什么价格近视
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,菠萝,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,懒散小六,广东,外壳耐磨，日常用不容易刮花
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,襄城区军哥百货,甘肃,待机时间长，偶尔忘记充电也不耽误用
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,昵称未重置,重庆,[赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,春春,重庆,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,歪歪,云南,[赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,不在留恋,重庆,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,南漳恒财康,甘肃,一键就能关屏幕，暂时不用特别方便
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,%,山东,[抠鼻][抠鼻][抠鼻]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户8352946020611,重庆,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,天涯9966,河北,[赞][赞][赞][赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户7026053859638,江苏,晚上好
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,(互)栀子生态土鸡(蛋),湖南,[666]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,禁止吸烟,重庆,[赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户7026053859638,江苏,晚上好
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,hw🌈,广东,[比心][比心][比心][比心][比心][比心][比心][比心][比心]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,摇摇头,福建,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,当年敌人,广东,轻得和普通眼镜差不多，戴着没啥感觉
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,小何,四川,[赞][赞][赞][赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户9629380968596,重庆,[666][666][666][666][666][666][666][666][666][666][666][666][666][666]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,汉风古韵❤🐖🐖🛸⁰⁵⁰⁶,江苏,[给力][给力][给力][给力][给力]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,ylm洋洋,江苏,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,小兔兔,甘肃,在手机、平板这些设备间切换很顺畅
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,摇摇头,福建,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,幸福，,湖南,[赞][赞][赞][赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,好兄弟阿龙,重庆,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,吉星高照Qzq,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,纱罗罗,重庆,[666][666][666][666][666][666][666][666][666][666]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户2910266941329,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,就差两个关卡了，啊啊啊,重庆,[赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户3359440313434,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,一张随便发,山东,在手机、平板这些设备间切换很顺畅
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,我是谁的谁,山东,在手机、平板这些设备间切换很顺畅
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,虎哥,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,宪,重庆,[赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,海,广东,[微笑][微笑][微笑][微笑][微笑]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,宪,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,宪,重庆,[赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,独狼,四川,[赞][赞][赞][赞][赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,宪,重庆,[赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,广东华利石业,广西,不错不错的
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,健康平安,山东,[666][666][666][666][666][666]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,12388,重庆,[赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户7785870589431,重庆,[赞][赞][赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,wx007,重庆,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,用户8430862023565,重庆,[赞]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,胖哥哥,河北,[发怒]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,李沁、,福建,[呲牙][呲牙][呲牙]
武汉首次开张！Rokid Glasses眼镜到底好在哪？#AI眼镜 #Rokid #数码科技,豆宛,湖北,[666][666][666]
