标题,昵称,地区,评论内容
带着AI眼镜再商家面前付款，看看商家什么反应,哥真的冷的一批77,未知,像个
带着AI眼镜再商家面前付款，看看商家什么反应,乌贼悍匪派大星三世,未知,我宁愿在眼睛腿上点来点去，也不想在别人面前自言自语😂
带着AI眼镜再商家面前付款，看看商家什么反应,Eric_Terminal,未知,"我小县城，当时用apple watch的NFC支付
老板一直跟我讲店里没有扫码枪
我一直跟他讲就当刷银行卡一样就行
后面老板给我按出来
周围人也差不多就这么看着我[笑哭][笑哭][笑哭]"
带着AI眼镜再商家面前付款，看看商家什么反应,金黄色气球,未知,"你们不知道这个吗，不是特效[笑哭]
前段时间打了不少广告，他们这个眼镜本来就带摄像头，更新了一个扫支付宝码的功能
没有摄像头的版本也有，可以和那种碰一碰的机器蓝牙连接来支付"
带着AI眼镜再商家面前付款，看看商家什么反应,零点七G,未知,尬死，而且不方便
带着AI眼镜再商家面前付款，看看商家什么反应,naryio,未知,阿姨:666这个入有系统
带着AI眼镜再商家面前付款，看看商家什么反应,丿黯澪丶祈,未知,我有个想法，刀剑神域启动[tv_点赞]
带着AI眼镜再商家面前付款，看看商家什么反应,Pulse火车,未知,一般的应用场景使用语音付款是存在社交尴尬的，产品研发为什么不考虑这些一味地加并不高明的技术点[笑哭]，哪怕在眼镜或某某互联的产品上双击或者特定接触方式作为无声替代方案
带着AI眼镜再商家面前付款，看看商家什么反应,aRLinLin,未知,"30年前的老式付款技術
店員：3塊
我稚嫩的小手拿著小卡片對著機器接觸2秒
完成交易

30年後的新式付款技術
店員：3塊
全糖小伙自然自語2秒+其他空等時間16秒
完成交易"
带着AI眼镜再商家面前付款，看看商家什么反应,昨日的鱼儿你醒了么,未知,给手脚不便的确是个便利，中风患者，截肢人群等等都有用，就是这种东西功能化必须多样，且不能太重，的确是不小的难题
带着AI眼镜再商家面前付款，看看商家什么反应,魅上堇,未知,需要开口说话的设备我不会使用
带着AI眼镜再商家面前付款，看看商家什么反应,夜魅欣然,未知,照这么发展，有没有可能出现自动调节度数的眼镜[doge]
带着AI眼镜再商家面前付款，看看商家什么反应,幽夜之灵,未知,这玩意近视眼用不了吧，因为近视瞳孔聚焦不行，太近了看不清的，全球近视眼太多了，而且正常人这么近使用怕是用不了多久就近视了感觉作用不大啊
带着AI眼镜再商家面前付款，看看商家什么反应,rqyl_1614,未知,以后会有摇一摇广告吗[doge_金箍]
带着AI眼镜再商家面前付款，看看商家什么反应,啊k库力猴亚猴奔,未知,太好了！这样盲人朋友也可以顺利的支付。
带着AI眼镜再商家面前付款，看看商家什么反应,hi-老许,未知,感觉还是直接nfc贴上去免密付款最方便，未来短时间人还是离不开手机，最重要的解决方向应该是安全，普及和各种钱包余额不互通导致付款失败的尴尬问题
带着AI眼镜再商家面前付款，看看商家什么反应,Bob湿玛莉,未知,全程都不拍一下老板娘还说要看看老板娘反应？[吃瓜]
带着AI眼镜再商家面前付款，看看商家什么反应,清炖风信子,未知,这个是谁家的啊[doge]看着好好玩
带着AI眼镜再商家面前付款，看看商家什么反应,欣然xxxrrr,未知,"vr也行 就是虚空鼠标有一点点不稳定 正常按可以
缺点 配套装备很大 耗电快  
vr也就跟手机差不多大 配套固定的多了就看着大 但是体验很有趣"
带着AI眼镜再商家面前付款，看看商家什么反应,DCSX,未知,直接穿一身全身都是收款码的衣服，然后到人群中央大喊一声：“乐其！付款！”
带着AI眼镜再商家面前付款，看看商家什么反应,只想开摆啊啊啊,未知,出个戒指联动眼镜就行了，呼出和确认支付。类似三星那种。不过这算是创造需求了吧[doge]
带着AI眼镜再商家面前付款，看看商家什么反应,A-gul,未知,0人在意
带着AI眼镜再商家面前付款，看看商家什么反应,后湖吴彦祖丶,未知,[支持]谢谢你避雷这款眼镜
带着AI眼镜再商家面前付款，看看商家什么反应,卢大虾qaq,未知,刘二朵
带着AI眼镜再商家面前付款，看看商家什么反应,改造人Superone,未知,先不说实用性 确实很好玩啊感觉
带着AI眼镜再商家面前付款，看看商家什么反应,水壶发电站,未知,一想到他把手机搭在眼镜里面付款，我就想笑[思考]
带着AI眼镜再商家面前付款，看看商家什么反应,遠坂凛ノ彼氏,未知,[笑哭]刷脸支付大概只要2秒。
带着AI眼镜再商家面前付款，看看商家什么反应,这不过人间一场,未知,感觉这个在跟手表联动一下手表监测手部运动控制会更好
带着AI眼镜再商家面前付款，看看商家什么反应,不肖-未完待续,未知,看着奇怪但本质还是扫码支付，其实支付宝推出的靠一靠的方式还是蛮有意思的。很久以前还有POS机刷卡，现在是现金，二维码，刷脸，靠一靠这四类
带着AI眼镜再商家面前付款，看看商家什么反应,我的世界老玩家128号,未知,说句扎心的话，你挣的那点钱，需要这么多花式把钱交出去吗？
带着AI眼镜再商家面前付款，看看商家什么反应,流奇缘,未知,我觉得这个产品不错，对于有残缺，手脚不灵活的用户以及双手被占用的人群可以更好的完成商品交易的活动。
带着AI眼镜再商家面前付款，看看商家什么反应,无限_玩家,未知,有一天睡着了忘了摘，醒来的时候发现摸不到眼镜了，眼前显示relic故障
带着AI眼镜再商家面前付款，看看商家什么反应,余姚零,未知,积累，容易被当傻子
带着AI眼镜再商家面前付款，看看商家什么反应,TTOSSME,未知,我感觉可以把摄像头和他一样装在眼镜上，然后再给眼镜加一个类似手机的侧边指纹系统，手一抬就能指纹付款要比这个方便也快得多。
带着AI眼镜再商家面前付款，看看商家什么反应,共清然,未知,感觉更适合一些残障人士，希望好好发展
带着AI眼镜再商家面前付款，看看商家什么反应,杰德赛恩-露,未知,有眼球追踪，快速连续眨眼确认就好了[嫌弃]
带着AI眼镜再商家面前付款，看看商家什么反应,不上鱼的钓鱼佬,未知,一百年前:您看，这灯啊，不用跟谁言语，手这么一按就亮了。  一百年后:您看，这灯啊，不用按，跟它说句话就亮了
带着AI眼镜再商家面前付款，看看商家什么反应,来点意思Zz,未知,怎么判断是自已说话，有语音辨别功能？
带着AI眼镜再商家面前付款，看看商家什么反应,十九件毛衣,未知,有没有推荐的公司啊？功能比较全的
带着AI眼镜再商家面前付款，看看商家什么反应,土豆尼-乔斯达,未知,这让社恐怎么办，在公共场合喊出确认支付[撇嘴]
带着AI眼镜再商家面前付款，看看商家什么反应,军迷学生呀,未知,666有框，你不打？
带着AI眼镜再商家面前付款，看看商家什么反应,易小天丿,未知,最理想的智能眼镜应该是根据人手指的方向或者物件知道就你想要干什么
带着AI眼镜再商家面前付款，看看商家什么反应,十-奈,未知,给盲人还是有用的吧，可以识别周边物品信息啥的
带着AI眼镜再商家面前付款，看看商家什么反应,恘_QIU,未知,其实是安装了有录制功能的义眼（确信
带着AI眼镜再商家面前付款，看看商家什么反应,千薪万苦只够买白菜,未知,"有个大胆的想法💡
带着👓对空气撒娇说帮付款，然后一顿嘤嘤嘤，最后付款成功，那不得吓到路人呀"
带着AI眼镜再商家面前付款，看看商家什么反应,大尾巴臭鼬,未知,不敢喊[笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,一人守一城,未知,能把 乐其 改成 系统 吗
带着AI眼镜再商家面前付款，看看商家什么反应,西呦秀,未知,目前认为最方便的付款方式是刷掌，其次是刷脸和nfc，可惜刷掌流行没多久就少见了
带着AI眼镜再商家面前付款，看看商家什么反应,夏寒Ephemeral,未知,感觉可以做成识别单边眼睛闭合几秒钟或者单边快速闭合两次确认的样子
带着AI眼镜再商家面前付款，看看商家什么反应,yyaaoo曜曜,未知,真正的智能就是自动识别老板跟用户的语音，扫码进入付款页面，眨眼确定支付
带着AI眼镜再商家面前付款，看看商家什么反应,青铜MC,未知,再过几十年芯片移植到胳膊上只需要手腕一碰就支付了
带着AI眼镜再商家面前付款，看看商家什么反应,衍襄,未知,眼睛框上加个摄像头连上微信扫一扫api，加一个按键启动或者设置关键词启动比如:贾维斯，付款！
带着AI眼镜再商家面前付款，看看商家什么反应,幽冰凝ing,未知,你的眼镜带摄像头了，对吧[doge_金箍]
带着AI眼镜再商家面前付款，看看商家什么反应,我姓宦嘎嘎,未知,笑死我啦。。有种打架的时候大喊招式名字的感觉。。庐山升龙霸！
带着AI眼镜再商家面前付款，看看商家什么反应,星诺_StarNol,未知,就不能设计个镜腿支付键吗？[微笑]
带着AI眼镜再商家面前付款，看看商家什么反应,FL火柴,未知,应该配套个戒指，用蓝牙戒指控制比语音要好
带着AI眼镜再商家面前付款，看看商家什么反应,蟑螂lovely,未知,想到富豪刑警了[胆大党_微笑]
带着AI眼镜再商家面前付款，看看商家什么反应,FlyNature,未知,应该是给没手的残疾人用的吧，残疾人辅助功能这一块挺好
带着AI眼镜再商家面前付款，看看商家什么反应,赛缇婭Satia,未知,这玩意有戒指可以控制的，我有一个全彩版的，可以刷刷b站啥的还能
带着AI眼镜再商家面前付款，看看商家什么反应,浅水-炸弹,未知,这个不知道能不能看导航，要是有能看导航和车速的就好了
带着AI眼镜再商家面前付款，看看商家什么反应,孤光人,未知,能不能通过眼球，眨眼控制这个眼镜
带着AI眼镜再商家面前付款，看看商家什么反应,Zing丶三千里,未知,这么一看，人脸识别挺方便的。
带着AI眼镜再商家面前付款，看看商家什么反应,无双黄瓜大魔王,未知,用这个支付还是要有信念感的[笑哭][笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,52Hertz-Mimanchi,未知,品牌的要三四千，杂牌花七八十（上面标的是AI眼镜，但不确定是不是。）搜过
带着AI眼镜再商家面前付款，看看商家什么反应,bilibilix12,未知,这种付款方式是比较特别的，长时间看二维码支付用视觉来代替语音支付。
带着AI眼镜再商家面前付款，看看商家什么反应,理塘英雄王丁真之父,未知,可以配套一个蓝牙操作芯片，以戒指的形式带手上，还可以更换皮肤
带着AI眼镜再商家面前付款，看看商家什么反应,剑酒斩仙,未知,研究一个连接中枢神经的义眼，看二维码就付款了
带着AI眼镜再商家面前付款，看看商家什么反应,强尼银so,未知,这义眼是老款的吧，还要语音输入
带着AI眼镜再商家面前付款，看看商家什么反应,LneffEthereal,未知,这玩意来个视线追踪加个接入搜题插件 不得卖爆
带着AI眼镜再商家面前付款，看看商家什么反应,没有硬币改名字ovo,未知,有用，但不算特别有用。
带着AI眼镜再商家面前付款，看看商家什么反应,小鞠知花会赢哦,未知,[吃瓜]15年谷歌眼镜就在吹，为什么没发展起来呢，好难猜啊
带着AI眼镜再商家面前付款，看看商家什么反应,即将暴富的刘先生,未知,"为什么眼镜里画面，会随着眼镜的运动而动？[辣眼睛]
可能你不能理解，我这么高端的想法[doge]"
带着AI眼镜再商家面前付款，看看商家什么反应,天堂之门的主人,未知,看完不自觉地扶了一下眼镜
带着AI眼镜再商家面前付款，看看商家什么反应,非常鲱鱼,未知,我记得霍金那个轮椅电脑是通过眨眼来控制的，这类型的产品居然不是像这样设计的而是选择ai识别语音
带着AI眼镜再商家面前付款，看看商家什么反应,三水JL,未知,这种支付方式让我尴尬😳我连玩手机都不想给别人看到[笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,卖瓜の豪哥,未知,想到他得把手机放在眼镜和眼睛的中间，右手还得举着手机的样子我就想笑[doge]
带着AI眼镜再商家面前付款，看看商家什么反应,回忆还是温热的,未知,车载语音系统我也只敢在一个人开车时用
带着AI眼镜再商家面前付款，看看商家什么反应,找回不了5级号的屑,未知,不能直接在眼镜上出个扫描按键和确认按键吗
带着AI眼镜再商家面前付款，看看商家什么反应,闲云H,未知,我上小学一年级时候就幻想的眼镜[妙啊]
带着AI眼镜再商家面前付款，看看商家什么反应,阵羽极柠檬,未知,其实还有一种方法让一个人提前进店里先扫码，然后另外一个人戴眼镜喊出来说，也有同样的效果。[doge]
带着AI眼镜再商家面前付款，看看商家什么反应,小舟不一墨,未知,带两个眼镜就不用手机拍摄了[doge_金箍]
带着AI眼镜再商家面前付款，看看商家什么反应,白某个缠,未知,显眼包必备神器
带着AI眼镜再商家面前付款，看看商家什么反应,玺朽なのだ,未知,https://b23.tv/BV13t42187d8 看看这个呢
带着AI眼镜再商家面前付款，看看商家什么反应,谁听高粱梦,未知,以后配合眼动仪加选项
带着AI眼镜再商家面前付款，看看商家什么反应,水上的小可爱最好,未知,这个类似于某界m9的那个感应式开门，有手的用不着，没手的不会用[doge_金箍][doge_金箍][doge_金箍][辣眼睛]
带着AI眼镜再商家面前付款，看看商家什么反应,花漫同学,未知,能不能看直播确认上舰～
带着AI眼镜再商家面前付款，看看商家什么反应,星月可凡,未知,如果这种眼镜设置成对准二维码连续眨眼三次就能支付的样子就好了
带着AI眼镜再商家面前付款，看看商家什么反应,qwq白泽-,未知,老板：这人怎么把眼镜怼手机上了
带着AI眼镜再商家面前付款，看看商家什么反应,柴佳毅,未知,可不可以换成“贾维斯”或者“moss”
带着AI眼镜再商家面前付款，看看商家什么反应,Hizqh2005,未知,要是能手势控制就好了
带着AI眼镜再商家面前付款，看看商家什么反应,木槿爱木鸡,未知,邻居嘉豪[汤圆]
带着AI眼镜再商家面前付款，看看商家什么反应,一辈子牢玩家,未知,老板看着拿着手机拍眼镜大喊支付的人表示不解并尊重
带着AI眼镜再商家面前付款，看看商家什么反应,超甜爱音酱,未知,我怎么还没觉醒系统[思考]
带着AI眼镜再商家面前付款，看看商家什么反应,小榄饱饱,未知,不如10年前的谷歌眼镜，特别是他的虚拟现实很有特点。
带着AI眼镜再商家面前付款，看看商家什么反应,李四4445,未知,眼镜功能挺好，就是太靠前了，能不能像正常眼镜一样靠近一点[doge]
带着AI眼镜再商家面前付款，看看商家什么反应,怨种大汉dmi,未知,卧槽，我一直这么用小迪，原来在别人眼中这么尴尬啊
带着AI眼镜再商家面前付款，看看商家什么反应,塞恩维亚,未知,高级，但是只限e人吧我是i人，换我的话跟本开不了口[微笑]
带着AI眼镜再商家面前付款，看看商家什么反应,去肾割胆不要阑尾谢谢,未知,上次这么尬还是锤子发布TNT时候的段子
带着AI眼镜再商家面前付款，看看商家什么反应,密我我也看不到,未知,以後出國：好落後喔~怎麼沒有眼鏡支付。
带着AI眼镜再商家面前付款，看看商家什么反应,想当黑米的白米,未知,有这个时间已经喝完了
带着AI眼镜再商家面前付款，看看商家什么反应,-秃头毛马户-,未知,别人：这个入怎么拿着个手机支付还要拿老花眼镜挡着 难道这个手机是远视吗？[doge]
带着AI眼镜再商家面前付款，看看商家什么反应,两伯只沈梦溪,未知,感觉像觉醒了某种系统一样，眼前出现一个提示框，可以用说话发指令，真的很酷唉[墨镜]
带着AI眼镜再商家面前付款，看看商家什么反应,李sa的选择,未知,求同款
带着AI眼镜再商家面前付款，看看商家什么反应,好想去吃肉-_-,未知,近视的把这眼镜拿下来都不一定能看到那个是二维码
带着AI眼镜再商家面前付款，看看商家什么反应,网络判官不惯着女人,未知,哦，我觉得好好玩啊，是哪个牌
带着AI眼镜再商家面前付款，看看商家什么反应,糖浆技师,未知,"侦测到二维码
钱包已展开
我们需要更多纸币[滑稽]"
带着AI眼镜再商家面前付款，看看商家什么反应,大猫小猫落玉盘_,未知,知道放技能要喊名字有多尴尬了吧[嗑瓜子]
带着AI眼镜再商家面前付款，看看商家什么反应,灺灺,未知,这个给手不方便的人应该还是会有用的吧
带着AI眼镜再商家面前付款，看看商家什么反应,左城空夜,未知,既然都要去疯了，不摸着眼镜腿，柯南一样地叫贾维斯，我不是很认可的[呲牙][嘟嘟]
带着AI眼镜再商家面前付款，看看商家什么反应,熬夜的椰汁,未知,这种眼镜谷歌十几年前就有了
带着AI眼镜再商家面前付款，看看商家什么反应,-Ostdeutsche-,未知,老板:叽里咕噜说什么呢
带着AI眼镜再商家面前付款，看看商家什么反应,ゆめみ神にゃん星野,未知,不社恐的可以用社恐的就别用了要一直叨叨[doge_金箍]
带着AI眼镜再商家面前付款，看看商家什么反应,挣钱早日退休,未知,这个是ar啊。当然有前景。现在技术不成熟而已。未来甚至不需要和老板说话，你扫一下瓶子就能直接付钱了。到时候就不尴尬了。
带着AI眼镜再商家面前付款，看看商家什么反应,逗逗呵了个呵2号,未知,我在想这种眼镜能不能搭配那种眼控设备，眼睛移过去就支付之类的 然后眨眼确定
带着AI眼镜再商家面前付款，看看商家什么反应,左抱镜流右搂花火,未知,羡慕这种阳光开朗的人，换作是我早社死的跑了[笑哭][笑哭][笑哭][笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,搞得你喵喵叫,未知,这是哪一款
带着AI眼镜再商家面前付款，看看商家什么反应,佚人无言,未知,科技是变智能了，但是怎么感觉有些人变得可人机了
带着AI眼镜再商家面前付款，看看商家什么反应,拒绝霸凌_,未知,尴尬，还确认支付[笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,芥末介么辢,未知,@某某玲珑
带着AI眼镜再商家面前付款，看看商家什么反应,希望富婆温柔点,未知,我家楼下小店可以人脸扫码支付 那个不是更方便？点一下就行了
带着AI眼镜再商家面前付款，看看商家什么反应,山河-同悲,未知,这种需要语音控制的不适合我找找社恐的[笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,风向的力量,未知,出招还要喊招式吗
带着AI眼镜再商家面前付款，看看商家什么反应,小二哈不二哈,未知,戴着眼镜扫码付款很酷，但是要语音控制就告辞
带着AI眼镜再商家面前付款，看看商家什么反应,梦椰奈,未知,感觉这个智慧的很。
带着AI眼镜再商家面前付款，看看商家什么反应,中二少年猛搬砖,未知,续航呢？
带着AI眼镜再商家面前付款，看看商家什么反应,AAA魔法资料魔理沙,未知,感觉没支付宝碰一碰方便
带着AI眼镜再商家面前付款，看看商家什么反应,户B用站,未知,这感觉好尴尬啊，还要大声说出来[笑哭][笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,枫叶里的枫林,未知,贵
带着AI眼镜再商家面前付款，看看商家什么反应,李白不喝XO,未知,我拿龙珠那种战斗力值眼镜来付款！
带着AI眼镜再商家面前付款，看看商家什么反应,肝帝养成中-失败版,未知,摄像头星人吗，有意思
带着AI眼镜再商家面前付款，看看商家什么反应,魂祈梦,未知,按键＞手势＞语音
带着AI眼镜再商家面前付款，看看商家什么反应,Hesitate_H,未知,差不多十年前，谷歌发明了类似的眼镜，但只要拍照功能，后来被频繁投诉说戴这眼镜进厕所就等于带着开着的摄像机进厕所，于是下架了
带着AI眼镜再商家面前付款，看看商家什么反应,帝乙kk,未知,什么时候能识别点头和摇头我再买吧 [笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,坛子坝高进,未知,老罗发布TNT的时候belike
带着AI眼镜再商家面前付款，看看商家什么反应,胧月星沙,未知,☝🤓诶！将能够感应神经电信号的线接入大脑皮层，用大脑控制传输指令[少女乐队的呐喊表情包_吐舌][少女乐队的呐喊表情包_吐舌]
带着AI眼镜再商家面前付款，看看商家什么反应,何言不吃葱,未知,眼睛里装摄像头了[星星眼]
带着AI眼镜再商家面前付款，看看商家什么反应,吃土掉线,未知,挺好的，希望以后更智能点
带着AI眼镜再商家面前付款，看看商家什么反应,小米罗维奇,未知,先别急着喷，这跟概念产品一样，属于厂家秀肌肉产品
带着AI眼镜再商家面前付款，看看商家什么反应,柒云翳,未知,"如果这是放技能，我会大声的喊出来
如果这是支付，那还是算了吧"
带着AI眼镜再商家面前付款，看看商家什么反应,银河系智慧生物,未知,支付宝这个看一下支付还说能看碰一下设备支付，我购物的时候盯着碰一下傻看半天没反应
带着AI眼镜再商家面前付款，看看商家什么反应,花椒HM,未知,在外面我连小爱同学都不敢叫[doge_金箍]
带着AI眼镜再商家面前付款，看看商家什么反应,哦这什么昵称,未知,不知道这辈子能不能见到像刀剑神域里那样的技术
带着AI眼镜再商家面前付款，看看商家什么反应,寻夜雪梅,未知,上链接
带着AI眼镜再商家面前付款，看看商家什么反应,友善的糖果叔叔,未知,这玩意要是无意间被带到考场内的话，基本上就判定为作弊了
带着AI眼镜再商家面前付款，看看商家什么反应,_卡卡_kaka,未知,bor有三隻手
带着AI眼镜再商家面前付款，看看商家什么反应,刀一柯,未知,想要什么，大声喊出来就行了[笑哭][笑哭][笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,梦纭是我,未知,：系统，帮我付款
带着AI眼镜再商家面前付款，看看商家什么反应,清之志_,未知,语音输入么，有点意思
带着AI眼镜再商家面前付款，看看商家什么反应,隅安陟,未知,这对某些残障人士还是挺有用的吧
带着AI眼镜再商家面前付款，看看商家什么反应,是牛奶花生糖呀,未知,我用的最爽的就是华为那套智感支付了，固定式扫码枪和二维码付款的特别爽。
带着AI眼镜再商家面前付款，看看商家什么反应,犁乐,未知,路人视角发一下
带着AI眼镜再商家面前付款，看看商家什么反应,无所作为的饲养员,未知,不如装个岐路司光学眼
带着AI眼镜再商家面前付款，看看商家什么反应,到底是谁在秒睡-_-,未知,假如我是旁边的人：
带着AI眼镜再商家面前付款，看看商家什么反应,清沙藏流萤,未知,后面就要开始虹膜捕捉了，也用不到语音了[doge_金箍]
带着AI眼镜再商家面前付款，看看商家什么反应,重生之我在长沙卖烧烤,未知,路路人:666这个手机还近视了得戴个眼镜
带着AI眼镜再商家面前付款，看看商家什么反应,可爱的小萌王,未知,我寻思着现在应该有些手机都能直接贴付款码上面自动付款了吧。
带着AI眼镜再商家面前付款，看看商家什么反应,老油条小鹿,未知,老板回去后：一万元，确认支付
带着AI眼镜再商家面前付款，看看商家什么反应,还在这嘴硬,未知,几年前华为出过一个纱布的自动识别支付功能如初一辙。都不知道脑子里怎么想的
带着AI眼镜再商家面前付款，看看商家什么反应,-W1ster1a,未知,ai眼镜也太难绷了[笑哭]
带着AI眼镜再商家面前付款，看看商家什么反应,时间啦啦,未知,老板：给我看一下你的支付记录[妙啊]
带着AI眼镜再商家面前付款，看看商家什么反应,微采诗风,未知,不是，这玩意儿好用吗
带着AI眼镜再商家面前付款，看看商家什么反应,要练双立臂,未知,拜托，问问老板的感受好不好，这是你在付款，没体现老板视角的感受
带着AI眼镜再商家面前付款，看看商家什么反应,糕蛋白面蒸,未知,这眼镜可以搞近视镜片吗？
带着AI眼镜再商家面前付款，看看商家什么反应,79岁铁根老爹,未知,装义体了
带着AI眼镜再商家面前付款，看看商家什么反应,包牢的牢大,未知,付款功能越升级越便利，只是不见涨米
带着AI眼镜再商家面前付款，看看商家什么反应,梦里所见之人,未知,在弄个虹膜扫描，完美
带着AI眼镜再商家面前付款，看看商家什么反应,西格玛不停蹄,未知,手表和眼镜联动就好了，我想要不用掏手机
带着AI眼镜再商家面前付款，看看商家什么反应,云和晚风啊,未知,用眼镜付款我会觉得很牛逼，要喊出来我会社死[妙啊]
带着AI眼镜再商家面前付款，看看商家什么反应,DJDFDD_,未知,名字改成系统[doge]
带着AI眼镜再商家面前付款，看看商家什么反应,m13yybs,未知,这玩意儿对于我一个社恐人士来说简直是噩梦
带着AI眼镜再商家面前付款，看看商家什么反应,凡人工作传,未知,我看着觉得好傻
带着AI眼镜再商家面前付款，看看商家什么反应,顺心灬龠,未知,i人表示根本不想开口[OK]
